Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
86,Raphael Collignon[BEL],3,1-2,33.3%,55.9%,61.9%,9,5.3%,22,12.9%,37.3%,65.3%,68.5%,32.2%,51.4%,68.0%,6.8,3.0,86,Raphael Collignon[BEL],3,32.5%,32.6%,8.1%,3.8%,23.0%,48.3%,15.4%,6.2,2.0,96.0,96.0,86,Raphael Collignon[BEL],3,26.7%,4,15,0.58,2.5,5.0,0.67,1.3,60.0%,12,20,0.80,3.3,6.7,1.33,2.7,86,Raphael Collignon[BEL],3,0.74,330,44.5%,0,0-0,-,0.0%,6,2-4,33.3%,51,21-30,41.2%,1:17,38.5,42.0
87,Jan Lennard Struff[GER],14,6-8,42.9%,66.2%,65.1%,143,12.4%,58,5.0%,12.5%,59.7%,76.1%,51.5%,58.9%,80.7%,6.4,2.1,87,Jan Lennard Struff[GER],14,35.0%,35.1%,8.5%,4.4%,24.7%,49.4%,13.3%,7.0,2.5,50.0,56.1,87,Jan Lennard Struff[GER],14,26.4%,24,91,0.50,2.5,6.5,0.67,1.7,54.5%,42,77,0.43,2.1,5.5,0.97,2.5,87,Jan Lennard Struff[GER],14,1.03,2420,49.8%,11,5-6,45.5%,30.6%,36,16-20,44.4%,362,170-192,47.0%,1:37,37.6,33.6
88,Adam Walton[AUS],9,4-5,44.4%,62.1%,60.1%,58,9.4%,18,2.9%,8.3%,64.7%,72.0%,44.0%,48.0%,77.1%,6.4,2.4,88,Adam Walton[AUS],9,35.1%,37.6%,13.0%,3.8%,28.6%,46.9%,19.4%,6.1,2.1,82.0,107.8,88,Adam Walton[AUS],9,43.2%,19,44,0.45,2.3,4.9,1.00,2.1,60.7%,34,56,0.58,2.9,6.2,1.16,2.4,88,Adam Walton[AUS],9,0.93,1216,48.8%,5,2-3,40.0%,26.3%,19,8-11,42.1%,194,93-101,47.9%,1:39,47.0,44.1
89,Kamil Majchrzak[POL],1,1-0,100.0%,72.7%,72.0%,4,7.3%,1,1.8%,5.0%,63.6%,77.1%,65.0%,68.4%,90.0%,5.5,1.5,89,Kamil Majchrzak[POL],1,44.4%,43.2%,9.3%,9.3%,13.0%,67.7%,33.3%,6.0,2.7,55.0,55.0,89,Kamil Majchrzak[POL],1,42.9%,3,7,0.78,3.5,7.0,1.50,3.0,66.7%,2,3,0.30,1.5,3.0,0.50,1.0,89,Kamil Majchrzak[POL],1,1.63,109,58.7%,0,0-0,-,0.0%,2,2-0,100.0%,19,12-7,63.2%,1:29,44.5,49.0
90,James Duckworth[AUS],9,2-7,22.2%,63.0%,62.0%,52,8.3%,22,3.5%,9.0%,60.7%,71.2%,50.2%,55.2%,76.5%,6.4,2.4,90,James Duckworth[AUS],9,29.7%,32.5%,17.0%,4.0%,21.6%,45.8%,7.1%,6.1,1.8,139.0,115.2,90,James Duckworth[AUS],9,17.9%,7,39,0.39,2.0,4.3,0.35,0.8,64.6%,42,65,0.66,3.3,7.2,1.15,2.6,90,James Duckworth[AUS],9,0.80,1224,46.7%,3,2-1,66.7%,15.0%,20,6-14,30.0%,197,82-115,41.6%,1:29,40.2,39.4
91,Cameron Norrie[GBR],15,5-10,33.3%,61.9%,60.6%,96,7.6%,34,2.7%,8.7%,68.9%,69.6%,44.9%,49.2%,77.0%,6.9,2.6,91,Cameron Norrie[GBR],15,32.0%,34.1%,11.5%,2.7%,25.5%,46.5%,16.9%,6.1,2.0,78.0,74.0,91,Cameron Norrie[GBR],15,35.6%,31,87,0.48,2.4,5.8,0.86,2.1,64.7%,77,119,0.65,3.3,7.9,1.17,2.8,91,Cameron Norrie[GBR],15,0.84,2379,47.8%,9,4-5,44.4%,25.0%,36,13-23,36.1%,366,172-194,47.0%,1:51,46.1,41.8
92,Vit Kopriva[CZE],3,1-2,33.3%,57.3%,59.2%,5,2.5%,10,5.0%,13.2%,61.8%,64.2%,46.1%,53.0%,64.5%,6.4,2.7,92,Vit Kopriva[CZE],3,37.4%,37.3%,6.6%,4.0%,27.6%,53.3%,24.2%,6.0,2.2,142.0,204.3,92,Vit Kopriva[CZE],3,61.5%,8,13,0.39,1.9,4.3,1.14,2.7,45.0%,9,20,0.65,2.9,6.7,1.57,3.7,92,Vit Kopriva[CZE],3,0.87,397,47.4%,1,0-1,0.0%,14.3%,7,2-5,28.6%,64,28-36,43.8%,1:39,42.6,45.0
93,Jesper De Jong[NED],4,2-2,50.0%,65.3%,65.9%,12,6.2%,8,4.1%,8.9%,53.4%,71.8%,57.8%,63.4%,72.7%,5.8,2.0,93,Jesper De Jong[NED],4,36.3%,37.6%,9.8%,3.7%,24.4%,53.4%,15.6%,6.7,2.4,41.0,173.5,93,Jesper De Jong[NED],4,35.7%,5,14,0.44,1.8,3.5,0.63,1.3,18.2%,2,11,0.33,1.4,2.8,1.13,2.3,93,Jesper De Jong[NED],4,1.05,408,50.0%,1,1-0,100.0%,12.5%,8,4-4,50.0%,65,29-36,44.6%,1:16,38.1,44.9
94,Reilly Opelka[USA],9,5-4,55.6%,69.6%,64.8%,119,20.4%,21,3.6%,9.9%,63.6%,79.8%,51.9%,57.6%,84.8%,5.9,1.8,94,Reilly Opelka[USA],9,29.0%,29.6%,8.8%,2.9%,21.3%,43.5%,10.4%,5.8,1.7,82.0,65.1,94,Reilly Opelka[USA],9,29.4%,10,34,0.35,1.7,3.8,0.50,1.1,59.5%,22,37,0.37,1.9,4.1,0.75,1.7,94,Reilly Opelka[USA],9,0.95,1142,49.7%,5,4-1,80.0%,25.0%,20,11-9,55.0%,195,94-101,48.2%,1:26,38.8,40.7
95,Luca Nardi[ITA],8,4-4,50.0%,55.6%,57.5%,17,3.0%,31,5.4%,13.7%,60.2%,65.9%,40.1%,46.4%,67.1%,7.5,3.3,95,Luca Nardi[ITA],8,37.9%,38.1%,6.7%,3.8%,30.9%,48.6%,24.0%,6.0,2.3,77.5,71.5,95,Luca Nardi[ITA],8,47.4%,18,38,0.51,2.2,4.8,1.06,2.3,67.1%,51,76,1.00,4.5,9.5,1.47,3.1,95,Luca Nardi[ITA],8,0.85,1019,47.8%,0,0-0,-,0.0%,17,8-9,47.1%,151,69-82,45.7%,1:30,42.5,42.6
96,Mackenzie Mcdonald[USA],6,5-1,83.3%,61.8%,62.1%,19,3.9%,14,2.9%,8.8%,67.5%,68.2%,48.4%,53.1%,74.4%,6.3,2.4,96,Mackenzie Mcdonald[USA],6,41.4%,42.9%,7.6%,3.2%,29.8%,59.0%,32.1%,6.1,2.5,83.5,84.3,96,Mackenzie Mcdonald[USA],6,52.1%,25,48,0.62,3.0,8.0,1.56,4.2,50.0%,20,40,0.51,2.5,6.7,1.25,3.3,96,Mackenzie Mcdonald[USA],6,1.08,962,51.8%,3,2-1,66.7%,18.8%,16,10-6,62.5%,156,83-73,53.2%,1:56,43.5,43.4
97,Alexander Shevchenko[KAZ],15,7-8,46.7%,60.1%,59.0%,85,7.4%,39,3.4%,8.6%,60.5%,68.9%,46.6%,51.0%,72.3%,6.6,2.6,97,Alexander Shevchenko[KAZ],15,38.5%,39.0%,5.6%,2.8%,30.7%,50.4%,25.7%,6.5,2.5,111.0,132.3,97,Alexander Shevchenko[KAZ],15,42.1%,45,107,0.61,3.1,7.1,1.29,3.0,56.0%,61,109,0.63,3.1,7.3,1.37,3.2,97,Alexander Shevchenko[KAZ],15,0.97,2286,49.3%,9,5-4,55.6%,25.7%,35,17-18,48.6%,348,170-178,48.9%,1:40,43.0,39.5
98,Pablo Carreno Busta[ESP],8,3-5,37.5%,64.9%,64.9%,27,4.8%,15,2.7%,7.1%,62.0%,72.5%,52.4%,56.3%,80.7%,6.3,2.2,98,Pablo Carreno Busta[ESP],8,34.8%,36.7%,9.9%,2.6%,26.3%,46.8%,21.3%,6.0,2.1,54.5,184.0,98,Pablo Carreno Busta[ESP],8,46.3%,19,41,0.46,2.2,5.1,1.00,2.4,58.5%,24,41,0.47,2.2,5.1,0.89,2.1,98,Pablo Carreno Busta[ESP],8,0.99,1096,50.1%,3,0-3,0.0%,15.8%,19,9-10,47.4%,177,90-87,50.8%,1:37,41.0,42.6
99,Mariano Navone[ARG],16,8-8,50.0%,61.4%,61.4%,59,5.2%,38,3.4%,9.1%,63.1%,68.5%,49.3%,54.2%,75.3%,6.5,2.5,99,Mariano Navone[ARG],16,36.6%,36.6%,5.5%,3.2%,29.7%,47.9%,21.5%,6.4,2.3,65.5,77.6,99,Mariano Navone[ARG],16,46.3%,37,80,0.47,2.2,5.0,1.03,2.3,58.7%,61,104,0.60,2.9,6.5,1.19,2.7,99,Mariano Navone[ARG],16,0.95,2225,49.1%,7,3-4,42.9%,19.4%,36,16-20,44.4%,346,168-178,48.6%,1:38,43.8,42.5
100,Nishesh Basavareddy[USA],4,1-3,25.0%,56.4%,55.4%,12,4.7%,5,1.9%,5.2%,62.3%,65.0%,42.3%,44.6%,63.4%,6.3,2.7,100,Nishesh Basavareddy[USA],4,37.0%,39.1%,12.6%,4.6%,30.5%,48.8%,26.8%,5.8,2.1,70.0,103.3,100,Nishesh Basavareddy[USA],4,42.3%,11,26,0.63,2.9,6.5,1.22,2.8,44.4%,12,27,0.66,3.0,6.8,1.67,3.8,100,Nishesh Basavareddy[USA],4,0.85,495,47.1%,0,0-0,-,0.0%,9,3-6,33.3%,82,37-45,45.1%,1:32,40.9,44.6
