Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
87,Jan Lennard Struff[GER],7,3-4,42.9%,61.2%,60.0%,79,11.8%,39,5.8%,12.9%,54.8%,74.1%,45.5%,52.3%,73.6%,6.3,2.5,87,Jan Lennard Struff[GER],7,38.2%,38.9%,9.6%,5.0%,27.8%,54.8%,22.1%,6.5,2.5,43.0,69.7,87,Jan Lennard Struff[GER],7,34.3%,23,67,0.64,2.9,9.6,1.00,3.3,54.8%,34,62,0.58,2.7,8.9,1.22,4.0,87,Jan Lennard Struff[GER],7,0.99,1350,49.6%,4,2-2,50.0%,17.4%,23,11-12,47.8%,210,101-109,48.1%,1:51,33.8,34.6
88,Adam Walton[AUS],5,2-3,40.0%,67.3%,66.5%,27,5.3%,8,1.6%,4.5%,64.9%,71.9%,58.7%,61.4%,84.7%,6.0,2.0,88,Adam Walton[AUS],5,36.1%,38.8%,11.0%,2.7%,26.8%,53.3%,19.3%,6.4,2.3,74.0,137.2,88,Adam Walton[AUS],5,39.5%,17,43,0.49,2.5,8.6,1.00,3.4,61.8%,21,34,0.40,2.0,6.8,0.76,2.6,88,Adam Walton[AUS],5,1.10,1072,50.9%,2,0-2,0.0%,11.8%,17,8-9,47.1%,173,89-84,51.4%,2:00,35.4,33.6
89,Kamil Majchrzak[POL],1,0-1,0.0%,62.5%,62.2%,4,4.5%,2,2.3%,7.7%,70.5%,69.4%,46.2%,50.0%,71.4%,6.3,2.4,89,Kamil Majchrzak[POL],1,30.2%,31.6%,7.0%,1.2%,25.8%,41.7%,0.0%,5.7,1.7,182.0,182.0,89,Kamil Majchrzak[POL],1,0.0%,0,5,0.33,1.7,5.0,0.00,0.0,55.6%,5,9,0.64,3.0,9.0,1.33,4.0,89,Kamil Majchrzak[POL],1,0.81,174,46.6%,0,0-0,-,0.0%,3,0-3,0.0%,29,10-19,34.5%,2:03,41.0,42.4
90,James Duckworth[AUS],4,1-3,25.0%,59.6%,58.6%,28,6.8%,13,3.1%,7.5%,57.9%,69.0%,46.6%,50.3%,78.3%,6.9,2.8,90,James Duckworth[AUS],4,36.2%,37.2%,10.1%,4.3%,24.9%,49.2%,19.3%,7.0,2.5,48.5,102.5,90,James Duckworth[AUS],4,44.0%,11,25,0.44,2.1,6.3,0.92,2.8,64.9%,24,37,0.62,3.1,9.3,1.08,3.3,90,James Duckworth[AUS],4,0.89,811,48.1%,3,0-3,0.0%,25.0%,12,4-8,33.3%,117,58-59,49.6%,2:11,43.6,38.7
91,Cameron Norrie[GBR],6,3-3,50.0%,62.9%,62.6%,35,5.9%,18,3.1%,8.7%,64.7%,71.2%,47.6%,52.1%,77.4%,6.3,2.4,91,Cameron Norrie[GBR],6,39.0%,39.7%,10.4%,5.8%,29.7%,55.7%,23.7%,6.3,2.5,67.0,73.5,91,Cameron Norrie[GBR],6,44.9%,22,49,0.53,2.6,8.2,1.16,3.7,63.8%,37,58,0.62,3.1,9.7,1.11,3.5,91,Cameron Norrie[GBR],6,1.05,1174,51.0%,3,1-2,33.3%,15.8%,19,10-9,52.6%,186,94-92,50.5%,1:43,32.5,31.5
92,Vit Kopriva[CZE],2,0-2,0.0%,50.7%,50.7%,7,4.6%,7,4.6%,10.3%,55.3%,58.3%,41.2%,45.9%,52.6%,8.0,3.9,92,Vit Kopriva[CZE],2,19.8%,18.6%,14.2%,4.7%,9.5%,43.8%,0.0%,5.0,1.0,18.0,18.0,92,Vit Kopriva[CZE],2,-,0,0,0.00,0.0,0.0,0.00,0.0,62.5%,15,24,1.26,4.8,12.0,1.80,4.5,92,Vit Kopriva[CZE],2,0.40,258,38.0%,0,0-0,-,0.0%,5,0-5,0.0%,40,10-30,25.0%,1:35,38.0,44.2
93,Jesper De Jong[NED],1,1-0,100.0%,63.0%,62.8%,11,7.1%,6,3.9%,7.8%,50.0%,74.0%,51.9%,56.3%,72.0%,6.2,2.3,93,Jesper De Jong[NED],1,40.3%,38.3%,4.7%,6.0%,32.0%,48.6%,34.6%,5.7,2.3,39.0,39.0,93,Jesper De Jong[NED],1,90.0%,9,10,0.38,2.0,10.0,1.80,9.0,36.4%,4,11,0.44,2.2,11.0,1.40,7.0,93,Jesper De Jong[NED],1,1.09,303,51.8%,1,0-1,0.0%,20.0%,5,3-2,60.0%,51,27-24,52.9%,0:00,0.0,0.0
94,Reilly Opelka[USA],6,3-3,50.0%,64.6%,60.2%,109,18.5%,29,4.9%,13.7%,64.1%,76.7%,42.9%,49.7%,86.7%,7.1,2.5,94,Reilly Opelka[USA],6,33.3%,32.8%,4.8%,3.1%,27.0%,44.4%,13.4%,6.4,2.1,76.5,96.0,94,Reilly Opelka[USA],6,33.3%,11,33,0.40,2.1,5.5,0.69,1.8,75.0%,33,44,0.53,2.8,7.3,0.69,1.8,94,Reilly Opelka[USA],6,0.94,1112,49.9%,4,2-2,50.0%,25.0%,16,8-8,50.0%,165,83-82,50.3%,2:09,48.3,41.7
95,Luca Nardi[ITA],6,0-6,0.0%,53.5%,55.3%,25,4.6%,38,7.0%,15.6%,55.3%,66.1%,37.9%,44.9%,58.6%,6.3,2.9,95,Luca Nardi[ITA],6,33.2%,32.7%,8.6%,4.8%,22.1%,51.4%,15.6%,6.2,2.1,75.5,70.8,95,Luca Nardi[ITA],6,32.6%,14,43,0.48,2.3,7.2,0.74,2.3,40.0%,24,60,0.69,3.2,10.0,1.89,6.0,95,Luca Nardi[ITA],6,0.71,1105,43.2%,4,1-3,25.0%,21.1%,19,3-16,15.8%,177,65-112,36.7%,1:59,37.4,38.6
96,Mackenzie Mcdonald[USA],5,1-4,20.0%,59.3%,58.8%,27,5.0%,15,2.8%,7.9%,64.5%,62.3%,53.7%,58.3%,69.0%,6.1,2.5,96,Mackenzie Mcdonald[USA],5,37.7%,38.3%,9.2%,4.7%,32.4%,46.5%,24.4%,6.2,2.3,39.0,208.8,96,Mackenzie Mcdonald[USA],5,47.7%,21,44,0.51,2.3,8.8,1.11,4.2,48.1%,25,52,0.60,2.7,10.4,1.42,5.4,96,Mackenzie Mcdonald[USA],5,0.92,1066,48.5%,2,0-2,0.0%,10.5%,19,7-12,36.8%,173,81-92,46.8%,1:56,30.6,32.8
97,Alexander Shevchenko[KAZ],6,3-3,50.0%,57.6%,57.7%,36,5.5%,27,4.1%,10.0%,58.7%,61.8%,51.7%,57.4%,65.6%,6.8,2.9,97,Alexander Shevchenko[KAZ],6,38.7%,38.4%,5.6%,4.1%,31.2%,52.4%,25.8%,6.1,2.4,82.5,99.8,97,Alexander Shevchenko[KAZ],6,47.2%,25,53,0.55,2.5,8.8,1.19,4.2,58.2%,46,79,0.82,3.8,13.2,1.57,5.5,97,Alexander Shevchenko[KAZ],6,0.91,1242,48.6%,3,2-1,66.7%,14.3%,21,10-11,47.6%,193,88-105,45.6%,1:44,29.6,30.0
98,Pablo Carreno Busta[ESP],6,1-5,16.7%,58.7%,59.2%,16,3.2%,15,3.0%,8.1%,63.4%,64.5%,48.6%,52.9%,68.4%,6.4,2.6,98,Pablo Carreno Busta[ESP],6,33.2%,35.2%,8.9%,1.8%,25.4%,46.5%,16.0%,6.2,2.1,63.0,68.5,98,Pablo Carreno Busta[ESP],6,34.2%,13,38,0.47,2.2,6.3,0.76,2.2,51.0%,26,51,0.65,3.0,8.5,1.47,4.2,98,Pablo Carreno Busta[ESP],6,0.80,1012,45.9%,3,1-2,33.3%,17.6%,17,5-12,29.4%,160,67-93,41.9%,1:40,35.2,35.5
99,Mariano Navone[ARG],8,4-4,50.0%,61.5%,61.4%,32,4.1%,19,2.4%,6.3%,62.0%,67.3%,52.0%,55.5%,78.6%,6.7,2.6,99,Mariano Navone[ARG],8,39.9%,39.3%,4.4%,3.9%,31.1%,54.3%,25.8%,6.6,2.7,61.0,188.3,99,Mariano Navone[ARG],8,38.7%,31,80,0.67,3.2,10.0,1.24,3.9,66.7%,50,75,0.64,3.0,9.4,1.00,3.1,99,Mariano Navone[ARG],8,1.04,1586,50.6%,1,0-1,0.0%,4.0%,25,13-12,52.0%,237,123-114,51.9%,2:06,40.3,38.1
100,Nishesh Basavareddy[USA],2,0-2,0.0%,59.9%,62.4%,7,3.6%,12,6.1%,13.5%,54.8%,74.1%,42.7%,49.4%,75.9%,6.8,2.7,100,Nishesh Basavareddy[USA],2,28.0%,30.2%,14.3%,3.0%,21.0%,39.7%,6.7%,5.6,1.6,39.0,39.0,100,Nishesh Basavareddy[USA],2,50.0%,2,4,0.13,0.7,2.0,0.33,1.0,61.1%,11,18,0.62,3.0,9.0,1.17,3.5,100,Nishesh Basavareddy[USA],2,0.70,365,45.2%,0,0-0,-,0.0%,6,1-5,16.7%,59,24-35,40.7%,2:21,46.8,46.2
