Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
84,Borna Coric[CRO],15,5-10,33.3%,63.1%,61.8%,114,10.1%,47,4.2%,10.0%,58.3%,72.6%,49.8%,55.3%,76.3%,6.4,2.4,84,Borna Coric[CRO],15,32.6%,34.0%,9.2%,2.7%,26.8%,42.2%,14.6%,6.2,2.0,65.0,71.1,84,Borna Coric[CRO],15,36.6%,26,71,0.40,2.0,4.7,0.72,1.7,52.8%,47,89,0.50,2.5,5.9,1.17,2.8,84,Borna Coric[CRO],15,0.88,2235,48.0%,6,2-4,33.3%,16.7%,36,13-23,36.1%,355,161-194,45.4%,1:57,48.8,47.2
85,Botic Van De Zandschulp[NED],25,10-15,40.0%,61.7%,63.3%,96,4.9%,106,5.4%,14.7%,63.4%,70.4%,46.7%,54.8%,77.5%,6.7,2.6,85,Botic Van De Zandschulp[NED],25,36.3%,37.2%,8.9%,3.8%,27.4%,50.8%,19.3%,6.5,2.4,43.0,111.0,85,Botic Van De Zandschulp[NED],25,40.4%,57,141,0.48,2.3,5.6,0.93,2.3,57.7%,90,156,0.53,2.6,6.2,1.08,2.6,85,Botic Van De Zandschulp[NED],25,0.95,3893,49.1%,9,3-6,33.3%,14.8%,61,26-35,42.6%,589,284-305,48.2%,1:58,48.4,45.5
86,Raphael Collignon[BEL],4,0-4,0.0%,62.1%,67.2%,16,5.7%,29,10.4%,31.9%,67.5%,70.9%,44.0%,64.5%,74.4%,6.5,2.5,86,Raphael Collignon[BEL],4,27.7%,28.6%,7.6%,1.8%,22.4%,41.6%,2.3%,6.3,1.8,94.5,103.8,86,Raphael Collignon[BEL],4,7.7%,1,13,0.30,1.4,3.3,0.11,0.3,67.6%,23,34,0.79,3.8,8.5,1.22,2.8,86,Raphael Collignon[BEL],4,0.73,558,45.0%,2,1-1,50.0%,22.2%,9,1-8,11.1%,87,33-54,37.9%,1:35,42.1,40.8
87,Jan Lennard Struff[GER],20,6-14,30.0%,62.3%,61.0%,196,11.1%,87,4.9%,12.2%,59.4%,73.7%,45.7%,52.0%,77.4%,6.7,2.5,87,Jan Lennard Struff[GER],20,34.4%,35.5%,12.4%,5.1%,24.2%,50.7%,14.0%,6.7,2.3,46.5,60.9,87,Jan Lennard Struff[GER],20,27.4%,37,135,0.51,2.5,6.8,0.70,1.9,62.3%,99,159,0.60,3.0,8.0,1.13,3.0,87,Jan Lennard Struff[GER],20,0.91,3538,48.3%,12,5-7,41.7%,22.6%,53,20-33,37.7%,530,242-288,45.7%,1:54,43.1,38.7
88,Adam Walton[AUS],16,4-12,25.0%,65.0%,63.0%,113,9.4%,28,2.3%,6.8%,65.5%,72.9%,50.0%,53.6%,82.1%,6.2,2.2,88,Adam Walton[AUS],16,33.3%,36.1%,13.2%,3.0%,25.9%,46.0%,13.7%,6.2,2.1,75.5,99.4,88,Adam Walton[AUS],16,29.2%,28,96,0.47,2.5,6.0,0.72,1.8,60.7%,54,89,0.46,2.3,5.6,0.90,2.2,88,Adam Walton[AUS],16,0.95,2474,48.7%,9,1-8,11.1%,23.1%,39,12-27,30.8%,399,188-211,47.1%,1:50,45.3,42.8
89,Kamil Majchrzak[POL],3,1-2,33.3%,62.5%,62.2%,4,4.5%,2,2.3%,7.7%,70.5%,69.4%,46.2%,50.0%,71.4%,6.3,2.4,89,Kamil Majchrzak[POL],3,30.2%,31.6%,7.0%,1.2%,25.8%,41.7%,0.0%,5.7,1.7,344.0,338.3,89,Kamil Majchrzak[POL],3,0.0%,0,5,0.33,0.7,1.7,0.00,0.0,55.6%,5,9,0.64,1.3,3.0,0.57,1.3,89,Kamil Majchrzak[POL],3,0.81,174,46.6%,2,1-1,50.0%,28.6%,7,2-5,28.6%,29,10-19,34.5%,0:41,17.6,42.4
90,James Duckworth[AUS],13,2-11,15.4%,62.6%,62.4%,71,6.9%,39,3.8%,9.2%,58.6%,71.3%,50.5%,55.6%,77.0%,6.2,2.3,90,James Duckworth[AUS],13,30.5%,33.0%,13.4%,2.9%,22.9%,43.0%,10.4%,6.1,1.9,66.0,108.9,90,James Duckworth[AUS],13,29.8%,17,57,0.35,1.7,4.4,0.50,1.3,59.6%,56,94,0.57,2.8,7.2,1.12,2.9,90,James Duckworth[AUS],13,0.82,2028,46.8%,3,2-1,66.7%,8.8%,34,10-24,29.4%,329,144-185,43.8%,1:48,41.4,41.7
91,Cameron Norrie[GBR],22,11-11,50.0%,63.0%,61.6%,124,7.2%,39,2.3%,6.8%,66.8%,69.3%,50.3%,54.0%,79.5%,6.5,2.4,91,Cameron Norrie[GBR],22,35.4%,37.3%,10.1%,3.0%,26.5%,52.1%,20.8%,6.2,2.2,65.5,72.2,91,Cameron Norrie[GBR],22,39.4%,54,137,0.53,2.5,6.2,1.00,2.5,63.8%,95,149,0.56,2.8,6.8,1.00,2.5,91,Cameron Norrie[GBR],22,0.96,3327,49.7%,10,4-6,40.0%,18.5%,54,25-29,46.3%,523,264-259,50.5%,1:50,44.7,43.5
93,Jesper De Jong[NED],5,3-2,60.0%,68.6%,65.9%,45,12.9%,9,2.6%,6.5%,60.6%,78.3%,53.6%,57.4%,92.2%,6.9,2.2,93,Jesper De Jong[NED],5,32.0%,33.7%,13.7%,4.3%,25.3%,42.7%,10.0%,6.4,2.1,46.0,49.8,93,Jesper De Jong[NED],5,35.7%,5,14,0.28,1.4,2.8,0.50,1.0,86.2%,25,29,0.57,2.9,5.8,0.40,0.8,93,Jesper De Jong[NED],5,1.02,672,51.0%,5,3-2,60.0%,50.0%,10,6-4,60.0%,101,52-49,51.5%,1:43,51.7,46.2
94,Reilly Opelka[USA],27,14-13,51.9%,70.2%,65.4%,494,21.8%,96,4.2%,12.1%,65.0%,79.6%,52.6%,59.9%,90.5%,6.3,1.9,94,Reilly Opelka[USA],27,27.9%,27.6%,8.6%,3.6%,20.7%,41.8%,8.6%,6.1,1.7,43.0,64.7,94,Reilly Opelka[USA],27,32.6%,30,92,0.26,1.4,3.4,0.44,1.1,72.6%,90,124,0.35,1.8,4.6,0.50,1.3,94,Reilly Opelka[USA],27,0.93,4389,49.7%,25,14-11,56.0%,36.8%,68,35-33,51.5%,708,354-354,50.0%,1:51,44.1,41.0
95,Luca Nardi[ITA],14,4-10,28.6%,56.6%,58.5%,39,3.5%,64,5.7%,13.3%,56.9%,66.9%,43.1%,49.6%,66.0%,7.1,3.1,95,Luca Nardi[ITA],14,34.9%,35.4%,9.6%,4.5%,25.1%,49.4%,19.9%,6.2,2.1,70.5,71.1,95,Luca Nardi[ITA],14,39.5%,32,81,0.50,2.3,5.8,0.91,2.3,60.3%,82,136,0.86,3.9,9.7,1.54,3.9,95,Luca Nardi[ITA],14,0.81,2112,46.4%,7,2-5,28.6%,20.0%,35,12-23,34.3%,320,137-183,42.8%,1:48,43.3,43.0
96,Mackenzie Mcdonald[USA],12,5-7,41.7%,58.2%,57.7%,48,5.2%,27,2.9%,8.4%,65.3%,61.6%,51.7%,56.4%,69.0%,6.5,2.7,96,Mackenzie Mcdonald[USA],12,38.8%,39.7%,7.7%,3.6%,31.3%,51.1%,26.2%,6.2,2.4,65.5,184.0,96,Mackenzie Mcdonald[USA],12,52.9%,37,70,0.50,2.2,5.8,1.16,3.1,54.2%,52,96,0.68,3.0,8.0,1.38,3.7,96,Mackenzie Mcdonald[USA],12,0.93,1802,48.8%,4,1-3,25.0%,12.5%,32,15-17,46.9%,283,135-148,47.7%,1:47,40.1,42.8
97,Alexander Shevchenko[KAZ],21,8-13,38.1%,60.8%,60.8%,88,6.7%,55,4.2%,10.6%,60.6%,68.5%,49.0%,54.9%,71.1%,6.2,2.4,97,Alexander Shevchenko[KAZ],21,35.8%,36.3%,7.4%,3.3%,28.4%,48.5%,19.2%,6.4,2.3,97.0,117.5,97,Alexander Shevchenko[KAZ],21,42.7%,41,96,0.45,2.0,4.6,0.84,2.0,50.0%,61,122,0.58,2.5,5.8,1.24,2.9,97,Alexander Shevchenko[KAZ],21,0.91,2677,48.1%,11,6-5,54.5%,22.4%,49,19-30,38.8%,424,191-233,45.0%,1:28,37.6,41.3
98,Pablo Carreno Busta[ESP],20,10-10,50.0%,63.6%,63.8%,75,5.2%,47,3.2%,9.1%,64.3%,70.1%,52.0%,57.2%,77.9%,6.3,2.3,98,Pablo Carreno Busta[ESP],20,36.1%,38.3%,11.2%,3.3%,26.7%,49.7%,24.2%,6.0,2.2,55.5,77.7,98,Pablo Carreno Busta[ESP],20,47.5%,56,118,0.51,2.4,5.9,1.12,2.8,56.0%,65,116,0.50,2.3,5.8,1.02,2.6,98,Pablo Carreno Busta[ESP],20,0.99,2844,50.1%,7,3-4,42.9%,14.0%,50,25-25,50.0%,462,236-226,51.1%,1:44,41.6,43.9
99,Mariano Navone[ARG],22,6-16,27.3%,60.5%,60.6%,83,5.0%,56,3.4%,8.3%,59.1%,67.8%,50.0%,54.5%,72.7%,6.6,2.6,99,Mariano Navone[ARG],22,35.7%,35.7%,6.3%,3.6%,27.9%,47.8%,17.5%,6.6,2.4,49.5,78.1,99,Mariano Navone[ARG],22,35.2%,44,125,0.50,2.2,5.7,0.79,2.0,58.3%,95,163,0.65,2.9,7.4,1.21,3.1,99,Mariano Navone[ARG],22,0.91,3306,48.1%,8,3-5,37.5%,14.3%,56,18-38,32.1%,501,225-276,44.9%,1:52,44.1,44.9
100,Nishesh Basavareddy[USA],11,4-7,36.4%,63.1%,62.8%,54,6.3%,28,3.3%,8.6%,62.0%,71.7%,49.1%,53.7%,79.3%,6.4,2.3,100,Nishesh Basavareddy[USA],11,34.3%,36.4%,12.2%,3.8%,24.6%,49.5%,18.1%,6.2,2.1,50.0,53.2,100,Nishesh Basavareddy[USA],11,36.8%,25,68,0.49,2.1,6.2,0.76,2.3,65.9%,54,82,0.61,2.5,7.5,0.85,2.5,100,Nishesh Basavareddy[USA],11,0.93,1712,48.8%,6,1-5,16.7%,18.2%,33,13-20,39.4%,273,132-141,48.4%,1:52,37.4,43.3
