Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
91,Cameron Norrie[GBR],3,1-2,33.3%,67.2%,66.2%,15,6.3%,4,1.7%,4.8%,65.1%,73.5%,55.4%,58.2%,87.5%,6.0,2.0,91,Cameron Norrie[GBR],3,31.1%,32.5%,8.0%,1.8%,25.9%,44.4%,13.2%,5.9,1.8,61.0,68.0,91,Cameron Norrie[GBR],3,38.5%,5,13,0.34,1.6,4.3,0.63,1.7,50.0%,5,10,0.25,1.3,3.3,0.63,1.7,91,Cameron Norrie[GBR],3,0.95,463,49.7%,2,0-2,0.0%,25.0%,8,3-5,37.5%,78,40-38,51.3%,1:49,40.9,42.4
92,Vit Kopriva[CZE],1,0-1,0.0%,53.8%,53.3%,3,3.8%,2,2.5%,6.5%,61.3%,59.2%,45.2%,48.3%,60.0%,8.0,3.7,92,Vit Kopriva[CZE],1,36.8%,37.7%,6.6%,2.6%,32.6%,42.4%,10.0%,7.6,2.8,57.0,57.0,92,Vit Kopriva[CZE],1,16.7%,1,6,0.60,3.0,6.0,0.50,1.0,71.4%,10,14,1.40,7.0,14.0,2.00,4.0,92,Vit Kopriva[CZE],1,0.80,156,45.5%,0,0-0,-,0.0%,2,0-2,0.0%,20,7-13,35.0%,1:56,58.0,44.6
93,Jesper De Jong[NED],1,1-0,100.0%,72.5%,70.4%,8,10.0%,1,1.3%,4.0%,68.8%,80.0%,56.0%,58.3%,100.0%,7.3,2.0,93,Jesper De Jong[NED],1,27.9%,30.2%,17.6%,4.4%,18.6%,44.0%,9.1%,6.2,1.7,46.0,46.0,93,Jesper De Jong[NED],1,33.3%,1,3,0.27,1.5,3.0,0.50,1.0,100.0%,6,6,0.55,3.0,6.0,0.00,0.0,93,Jesper De Jong[NED],1,1.02,148,52.0%,1,1-0,100.0%,50.0%,2,2-0,100.0%,22,12-10,54.5%,1:46,53.0,43.0
94,Reilly Opelka[USA],3,2-1,66.7%,71.9%,67.7%,52,23.5%,11,5.0%,15.3%,67.4%,77.2%,61.1%,72.1%,91.7%,6.1,1.7,94,Reilly Opelka[USA],3,29.3%,27.1%,7.0%,5.6%,22.2%,41.3%,8.8%,6.3,1.9,9.0,38.3,94,Reilly Opelka[USA],3,37.5%,3,8,0.24,1.1,2.7,0.43,1.0,70.0%,7,10,0.28,1.4,3.3,0.43,1.0,94,Reilly Opelka[USA],3,1.04,436,50.9%,2,1-1,50.0%,28.6%,7,4-3,57.1%,70,36-34,51.4%,1:39,42.6,41.0
95,Luca Nardi[ITA],1,0-1,0.0%,72.3%,72.5%,2,2.4%,1,1.2%,2.7%,55.4%,80.4%,62.2%,63.9%,85.7%,5.9,1.6,95,Luca Nardi[ITA],1,34.3%,36.1%,12.1%,4.0%,22.0%,52.5%,20.0%,6.6,2.3,77.0,77.0,95,Luca Nardi[ITA],1,33.3%,3,9,0.60,3.0,9.0,1.00,3.0,80.0%,8,10,0.71,3.3,10.0,0.67,2.0,95,Luca Nardi[ITA],1,1.24,182,51.6%,1,0-1,0.0%,33.3%,3,1-2,33.3%,29,15-14,51.7%,2:06,42.0,41.5
96,Mackenzie Mcdonald[USA],1,0-1,0.0%,68.8%,72.1%,4,5.2%,5,6.5%,13.9%,53.2%,80.5%,55.6%,64.5%,85.7%,5.5,1.7,96,Mackenzie Mcdonald[USA],1,24.1%,25.0%,34.2%,10.1%,12.0%,44.8%,6.7%,5.3,1.3,1187.0,1187.0,96,Mackenzie Mcdonald[USA],1,50.0%,1,2,0.13,0.7,2.0,0.33,1.0,33.3%,1,3,0.21,1.0,3.0,0.67,2.0,96,Mackenzie Mcdonald[USA],1,0.77,156,46.2%,0,0-0,-,0.0%,3,1-2,33.3%,29,13-16,44.8%,1:48,36.0,41.5
97,Alexander Shevchenko[KAZ],2,0-2,0.0%,61.5%,60.4%,6,5.5%,2,1.8%,5.7%,67.9%,66.2%,51.4%,54.5%,66.7%,6.1,2.3,97,Alexander Shevchenko[KAZ],2,31.1%,30.6%,4.2%,2.5%,14.1%,50.9%,5.3%,6.3,1.9,43.5,43.5,97,Alexander Shevchenko[KAZ],2,14.3%,1,7,0.37,1.8,3.5,0.25,0.5,45.5%,5,11,0.61,2.8,5.5,1.50,3.0,97,Alexander Shevchenko[KAZ],2,0.81,228,45.6%,0,0-0,-,0.0%,4,0-4,0.0%,37,13-24,35.1%,1:13,36.5,38.4
98,Pablo Carreno Busta[ESP],1,1-0,100.0%,64.2%,63.1%,2,3.0%,0,0.0%,0.0%,70.1%,63.8%,65.0%,65.0%,88.9%,7.4,2.7,98,Pablo Carreno Busta[ESP],1,46.3%,50.0%,7.4%,0.0%,46.2%,46.7%,44.4%,6.0,2.8,230.0,230.0,98,Pablo Carreno Busta[ESP],1,44.4%,4,9,1.00,4.5,9.0,2.00,4.0,80.0%,4,5,0.56,2.5,5.0,0.50,1.0,98,Pablo Carreno Busta[ESP],1,1.29,121,56.2%,0,0-0,-,0.0%,2,2-0,100.0%,18,12-6,66.7%,1:25,42.5,42.1
99,Mariano Navone[ARG],2,0-2,0.0%,53.1%,53.4%,2,0.8%,3,1.2%,3.3%,62.1%,50.3%,57.6%,59.6%,52.9%,7.1,3.4,99,Mariano Navone[ARG],2,45.0%,45.5%,4.8%,3.0%,39.1%,56.3%,39.4%,7.0,3.2,180.0,180.0,99,Mariano Navone[ARG],2,44.8%,13,29,0.88,4.8,14.5,2.17,6.5,51.5%,17,33,0.97,5.5,16.5,2.67,8.0,99,Mariano Navone[ARG],2,0.96,474,49.2%,1,1-0,100.0%,16.7%,6,2-4,33.3%,67,31-36,46.3%,3:27,68.8,52.3
100,Nishesh Basavareddy[USA],1,1-0,100.0%,68.4%,68.5%,4,5.1%,2,2.5%,6.1%,58.2%,80.4%,51.5%,54.8%,84.6%,6.1,1.9,100,Nishesh Basavareddy[USA],1,38.4%,39.4%,6.8%,2.7%,21.7%,66.7%,23.1%,5.6,2.2,41.0,41.0,100,Nishesh Basavareddy[USA],1,50.0%,3,6,0.46,2.0,6.0,1.00,3.0,71.4%,5,7,0.54,2.3,7.0,0.67,2.0,100,Nishesh Basavareddy[USA],1,1.21,152,53.9%,0,0-0,-,0.0%,3,2-1,66.7%,26,14-12,53.8%,1:42,34.0,40.3
