Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
,,,,,,,,,,,,,,,,
13‑Jan‑2025,Australian Open,Hard,F,1,2,(1)Sinnerd.(2)Alexander Zverev[GER],6-3 7-6(4) 6-3,(ch),1.52,6.3%,2.1%,60.0%,84.2%,63.2%,0/0,2:42
13‑Jan‑2025,Australian Open,Hard,SF,1,20,(1)Sinnerd.(21)Ben Shelton[USA],7-6(2) 6-2 6-2,(ch),1.56,9.0%,0.0%,57.3%,74.5%,63.2%,5/7,2:36
13‑Jan‑2025,Australian Open,Hard,QF,1,8,(1)Sinnerd.(8)Alex De Minaur[AUS],6-3 6-2 6-1,(ch),2.80,3.4%,0.0%,64.4%,84.2%,81.0%,1/1,1:48
13‑Jan‑2025,Australian Open,Hard,R16,1,13,(1)Sinnerd.(13)Holger Rune[DEN],6-3 3-6 6-3 6-2,(ch),1.45,13.3%,5.7%,56.2%,83.1%,58.7%,4/5,3:13
13‑Jan‑2025,Australian Open,Hard,R32,1,46,(1)Sinnerd.Marcos Giron[USA],6-3 6-4 6-2,(ch),1.54,9.6%,2.4%,60.2%,82.0%,51.5%,6/7,2:01
13‑Jan‑2025,Australian Open,Hard,R64,1,173,(1)Sinnerd.(WC)Tristan Schoolkate[AUS],4-6 6-4 6-1 6-3,(ch),1.40,14.0%,5.0%,62.0%,77.4%,55.3%,0/1,2:46
13‑Jan‑2025,Australian Open,Hard,R128,1,36,(1)Sinnerd.Nicolas Jarry[CHI],7-6(2) 7-6(5) 6-1,(ch),1.48,6.9%,1.0%,57.4%,82.8%,69.8%,2/2,2:40
24‑Nov‑2024,Davis Cup Finals F: ITA vs NED,Hard,RR,1,40,Sinnerd.Tallon Griekspoor[NED],7-6(2) 6-2,(ch),1.40,25.0%,1.7%,73.3%,79.5%,56.3%,2/3,1:31
23‑Nov‑2024,Davis Cup Finals SF: ITA vs AUS,Hard,RR,1,9,Sinnerd.Alex De Minaur[AUS],6-3 6-4,,1.40,7.0%,0.0%,64.9%,81.1%,45.0%,0/1,1:28
21‑Nov‑2024,Davis Cup Finals QF: ITA vs ARG,Hard,RR,1,27,Sinnerd.Sebastian Baez[ARG],6-2 6-1,,1.74,12.1%,3.4%,53.4%,71.0%,63.0%,4/4,1:12
11‑Nov‑2024,Tour Finals,Hard,F,1,5,(1)Sinnerd.(5)Taylor Fritz[USA],6-4 6-4,(ch),1.41,25.0%,0.0%,71.4%,82.5%,62.5%,1/1,1:24
11‑Nov‑2024,Tour Finals,Hard,SF,1,7,(1)Sinnerd.(6)Casper Ruud[NOR],6-1 6-2,(ch),2.06,19.6%,0.0%,58.7%,81.5%,63.2%,2/2,1:09
11‑Nov‑2024,Tour Finals,Hard,RR,1,4,(1)Sinnerd.(4)Daniil Medvedev[RUS],6-3 6-4,(ch),1.71,8.2%,0.0%,57.1%,82.1%,71.4%,1/2,1:13
11‑Nov‑2024,Tour Finals,Hard,RR,1,5,(1)Sinnerd.(5)Taylor Fritz[USA],6-4 6-4,(ch),1.24,9.1%,0.0%,59.1%,76.9%,59.3%,1/1,1:40
11‑Nov‑2024,Tour Finals,Hard,RR,1,9,(1)Sinnerd.(7)Alex De Minaur[AUS],6-3 6-4,(ch),2.14,16.3%,2.0%,65.3%,81.3%,76.5%,0/1,1:25
2‑Oct‑2024,Shanghai Masters,Hard,F,1,4,(1)Sinnerd.(4)Novak Djokovic[SRB],7-6(4) 6-3,(ch),1.03,11.9%,0.0%,61.2%,75.6%,65.4%,0/0,1:37
2‑Oct‑2024,Shanghai Masters,Hard,SF,1,33,(1)Sinnerd.(30)Tomas Machac[CZE],6-4 7-5,(ch),1.33,14.5%,1.4%,66.7%,73.9%,60.9%,2/3,1:43
2‑Oct‑2024,Shanghai Masters,Hard,QF,1,5,(1)Sinnerd.(5)Daniil Medvedev[RUS],6-1 6-4,(ch),1.94,18.0%,0.0%,66.0%,84.8%,58.8%,1/1,1:24
2‑Oct‑2024,Shanghai Masters,Hard,R16,1,16,(1)Sinnerd.(14)Ben Shelton[USA],6-4 7-6(1),(ch),1.31,10.6%,0.0%,69.7%,87.0%,65.0%,7/7,1:28
2‑Oct‑2024,Shanghai Masters,Hard,R32,1,37,(1)Sinnerd.(31)Tomas Martin Etcheverry[ARG],6-7(3) 6-4 6-2,,1.30,13.0%,1.1%,69.6%,78.1%,53.6%,4/5,2:39
2‑Oct‑2024,Shanghai Masters,Hard,R64,1,93,(1)Sinnerd.Taro Daniel[JPN],6-1 6-4,,1.91,24.5%,2.0%,77.6%,84.2%,45.5%,0/0,1:17
26‑Sep‑2024,Beijing,Hard,F,1,3,(2)Carlos Alcaraz[ESP]d.(1)Sinner,6-7(6) 6-4 7-6(3),(ch),0.86,4.7%,3.1%,55.0%,66.2%,53.4%,12/15,3:21
26‑Sep‑2024,Beijing,Hard,SF,1,96,(1)Sinnerd.(WC)Bu Yunchaokete[CHN],6-3 7-6(3),(ch),1.37,14.3%,0.0%,67.5%,73.1%,68.0%,3/3,2:05
26‑Sep‑2024,Beijing,Hard,QF,1,37,(1)Sinnerd.Jiri Lehecka[CZE],6-2 7-6(6),,1.47,10.4%,4.5%,59.7%,87.5%,55.6%,2/2,1:44
26‑Sep‑2024,Beijing,Hard,R16,1,69,(1)Sinnerd.(LL)Roman Safiullin[RUS],3-6 6-2 6-3,(ch),1.27,5.2%,3.9%,58.4%,80.0%,46.9%,4/6,2:21
26‑Sep‑2024,Beijing,Hard,R32,1,28,(1)Sinnerd.Nicolas Jarry[CHI],4-6 6-3 6-1,(ch),1.86,1.5%,1.5%,68.2%,82.2%,66.7%,4/5,1:55
26‑Aug‑2024,US Open,Hard,F,1,12,(1)Sinnerd.(12)Taylor Fritz[USA],6-3 6-4 7-5,(ch),1.33,7.1%,5.9%,50.6%,88.4%,47.6%,5/7,2:16
26‑Aug‑2024,US Open,Hard,SF,1,25,(1)Sinnerd.(25)Jack Draper[GBR],7-5 7-6(3) 6-2,(ch),1.78,11.5%,2.1%,64.6%,77.4%,73.5%,3/4,3:03
26‑Aug‑2024,US Open,Hard,QF,1,5,(1)Sinnerd.(5)Daniil Medvedev[RUS],6-2 1-6 6-1 6-4,(ch),1.42,4.1%,1.0%,52.6%,76.5%,60.9%,6/8,2:39
26‑Aug‑2024,US Open,Hard,R16,1,14,(1)Sinnerd.(14)Tommy Paul[USA],7-6(3) 7-6(5) 6-1,(ch),1.40,10.2%,1.0%,49.0%,81.3%,56.0%,2/4,2:42
26‑Aug‑2024,US Open,Hard,R32,1,87,(1)Sinnerd.Christopher Oconnell[AUS],6-1 6-4 6-2,(ch),2.10,21.7%,2.9%,65.2%,82.2%,66.7%,0/0,1:53
26‑Aug‑2024,US Open,Hard,R64,1,49,(1)Sinnerd.Alex Michelsen[USA],6-4 6-0 6-2,(ch),1.78,4.6%,3.1%,56.9%,81.1%,53.6%,3/5,1:39
26‑Aug‑2024,US Open,Hard,R128,1,140,(1)Sinnerd.Mackenzie Mcdonald[USA],2-6 6-2 6-1 6-2,(ch),1.38,11.7%,5.3%,55.3%,75.0%,50.0%,7/11,2:24
12‑Aug‑2024,Cincinnati Masters,Hard,F,1,26,(1)Sinnerd.Frances Tiafoe[USA],7-6(4) 6-2,(ch),2.13,22.4%,3.4%,56.9%,84.8%,76.0%,3/3,1:36
12‑Aug‑2024,Cincinnati Masters,Hard,SF,1,4,(1)Sinnerd.(3)Alexander Zverev[GER],7-6(9) 5-7 7-6(4),(ch),1.08,10.2%,0.8%,61.9%,69.9%,64.4%,2/5,3:07
12‑Aug‑2024,Cincinnati Masters,Hard,QF,1,6,(1)Sinnerd.(6)Andrey Rublev[RUS],4-6 7-5 6-4,(ch),1.19,11.1%,5.6%,47.8%,83.7%,42.6%,4/9,2:26
12‑Aug‑2024,Cincinnati Masters,Hard,R16,1,32,(1)Sinnerd.Jordan Thompson[AUS],W/O,,,,,,,,,
12‑Aug‑2024,Cincinnati Masters,Hard,R32,1,57,(1)Sinnerd.(Q)Alex Michelsen[USA],6-4 7-5,(ch),1.21,10.8%,4.8%,50.6%,73.8%,61.0%,8/8,1:51
5‑Aug‑2024,Canada Masters,Hard,QF,1,8,(5)Andrey Rublev[RUS]d.(1)Sinner,6-3 1-6 6-2,(ch),0.96,13.7%,5.5%,58.9%,74.4%,43.3%,4/7,1:47
5‑Aug‑2024,Canada Masters,Hard,R16,1,21,(1)Sinnerd.(15)Alejandro Tabilo[CHI],6-4 6-3,(ch),1.82,10.4%,6.3%,52.1%,92.0%,60.9%,0/0,1:20
5‑Aug‑2024,Canada Masters,Hard,R32,1,94,(1)Sinnerd.(Q)Borna Coric[CRO],6-2 6-4,(ch),1.83,17.0%,3.8%,49.1%,84.6%,66.7%,1/1,1:36
1‑Jul‑2024,Wimbledon,Grass,QF,1,5,(5)Daniil Medvedev[RUS]d.(1)Sinner,6-7(7) 6-4 7-6(4) 2-6 6-3,(ch),1.14,11.3%,2.7%,64.7%,80.4%,52.8%,4/7,4:00
1‑Jul‑2024,Wimbledon,Grass,R16,1,14,(1)Sinnerd.(14)Ben Shelton[USA],6-2 6-4 7-6(9),(ch),1.51,7.8%,0.0%,70.0%,76.2%,70.4%,1/2,2:09
1‑Jul‑2024,Wimbledon,Grass,R32,1,52,(1)Sinnerd.Miomir Kecmanovic[SRB],6-1 6-4 6-2,(ch),1.94,15.9%,2.9%,60.9%,85.7%,66.7%,1/1,1:36
1‑Jul‑2024,Wimbledon,Grass,R64,1,59,(1)Sinnerd.Matteo Berrettini[ITA],7-6(3) 7-6(4) 2-6 7-6(4),(ch),1.29,7.4%,1.5%,65.2%,81.8%,53.2%,3/7,3:42
1‑Jul‑2024,Wimbledon,Grass,R128,1,110,(1)Sinnerd.Yannick Hanfmann[GER],6-3 6-4 3-6 6-3,(ch),1.16,12.7%,2.4%,57.9%,79.5%,49.1%,9/11,2:58
17‑Jun‑2024,Halle,Grass,F,1,9,(1)Sinnerd.(5)Hubert Hurkacz[POL],7-6(8) 7-6(2),(ch),2.06,13.9%,1.4%,65.3%,93.6%,68.0%,1/1,1:49
17‑Jun‑2024,Halle,Grass,SF,1,42,(1)Sinnerd.Zhizhen Zhang[CHN],6-4 7-6(3),(ch),1.38,12.1%,1.5%,65.2%,81.4%,60.9%,1/1,1:39
17‑Jun‑2024,Halle,Grass,QF,1,41,(1)Sinnerd.Jan Lennard Struff[GER],6-2 6-7(1) 7-6(3),,1.33,14.4%,3.1%,66.0%,85.9%,51.5%,1/1,2:30
17‑Jun‑2024,Halle,Grass,R16,1,45,(1)Sinnerd.Fabian Marozsan[HUN],6-4 6-7(4) 6-3,,1.19,12.9%,2.2%,64.5%,75.0%,51.5%,0/2,2:15
17‑Jun‑2024,Halle,Grass,R32,1,27,(1)Sinnerd.Tallon Griekspoor[NED],6-7(8) 6-3 6-2,,1.41,16.1%,2.2%,66.7%,79.0%,64.5%,4/4,2:22
27‑May‑2024,Roland Garros,Clay,SF,2,3,(3)Carlos Alcaraz[ESP]d.(2)Sinner,2-6 6-3 3-6 6-4 6-3,(ch),1.06,5.2%,5.9%,56.3%,73.7%,45.8%,8/14,
27‑May‑2024,Roland Garros,Clay,QF,2,10,(2)Sinnerd.(10)Grigor Dimitrov[BUL],6-2 6-4 7-6(3),(ch),1.61,9.0%,0.0%,59.6%,81.1%,63.9%,1/2,
27‑May‑2024,Roland Garros,Clay,R16,2,79,(2)Sinnerd.Corentin Moutet[FRA],2-6 6-3 6-2 6-1,(ch),1.39,5.3%,5.3%,65.3%,72.6%,42.4%,2/6,
27‑May‑2024,Roland Garros,Clay,R32,2,56,(2)Sinnerd.Pavel Kotov[RUS],6-4 6-4 6-4,(ch),1.49,4.8%,1.2%,62.7%,78.8%,67.7%,1/1,
27‑May‑2024,Roland Garros,Clay,R64,2,124,(2)Sinnerd.(WC)Richard Gasquet[FRA],6-4 6-2 6-4,(ch),1.69,10.5%,3.9%,76.3%,79.3%,50.0%,1/2,
27‑May‑2024,Roland Garros,Clay,R128,2,46,(2)Sinnerd.Christopher Eubanks[USA],6-3 6-3 6-4,(ch),1.45,6.7%,4.5%,60.7%,77.8%,51.4%,9/10,
22‑Apr‑2024,Madrid Masters,Clay,QF,2,35,Felix Auger Aliassime[CAN]d.(1)Sinner,W/O,,,,,,,,,
22‑Apr‑2024,Madrid Masters,Clay,R16,2,17,(1)Sinnerd.(16)Karen Khachanov[RUS],5-7 6-3 6-3,(ch),1.18,5.9%,3.5%,69.4%,79.7%,53.8%,5/6,2:10
22‑Apr‑2024,Madrid Masters,Clay,R32,2,72,(1)Sinnerd.Pavel Kotov[RUS],6-2 7-5,,1.33,5.3%,0.0%,66.7%,71.1%,47.4%,3/6,1:38
22‑Apr‑2024,Madrid Masters,Clay,R64,2,52,(1)Sinnerd.Lorenzo Sonego[ITA],6-0 6-3,(ch),2.44,4.8%,0.0%,69.0%,86.2%,61.5%,0/0,1:09
8‑Apr‑2024,Monte Carlo Masters,Clay,SF,2,12,(12)Stefanos Tsitsipas[GRE]d.(2)Sinner,6-4 3-6 6-4,(ch),0.89,1.0%,2.0%,57.8%,74.6%,46.5%,12/15,2:40
8‑Apr‑2024,Monte Carlo Masters,Clay,QF,2,7,(2)Sinnerd.(7)Holger Rune[DEN],6-4 6-7(6) 6-3,(ch),1.60,5.6%,2.2%,58.9%,86.8%,67.6%,2/2,2:40
8‑Apr‑2024,Monte Carlo Masters,Clay,R16,2,25,(2)Sinnerd.Jan Lennard Struff[GER],6-4 6-2,(ch),1.99,6.5%,0.0%,56.5%,84.6%,65.0%,0/1,1:16
8‑Apr‑2024,Monte Carlo Masters,Clay,R32,2,27,(2)Sinnerd.Sebastian Korda[USA],6-1 6-2,(ch),2.08,4.7%,2.3%,48.8%,95.2%,54.5%,3/3,1:15
18‑Mar‑2024,Miami Masters,Hard,F,3,12,(2)Sinnerd.(11)Grigor Dimitrov[BUL],6-3 6-1,(ch),1.89,9.3%,2.3%,55.8%,87.5%,63.2%,1/1,1:13
18‑Mar‑2024,Miami Masters,Hard,SF,3,4,(2)Sinnerd.(3)Daniil Medvedev[RUS],6-1 6-2,(ch),1.88,14.9%,2.1%,63.8%,80.0%,58.8%,3/3,1:09
18‑Mar‑2024,Miami Masters,Hard,QF,3,60,(2)Sinnerd.Tomas Machac[CZE],6-4 6-2,(ch),1.69,6.0%,4.0%,60.0%,76.7%,65.0%,0/1,1:31
18‑Mar‑2024,Miami Masters,Hard,R16,3,66,(2)Sinnerd.Christopher Oconnell[AUS],6-4 6-3,(ch),1.74,3.7%,3.7%,61.1%,75.8%,71.4%,3/4,1:51
18‑Mar‑2024,Miami Masters,Hard,R32,3,26,(2)Sinnerd.(25)Tallon Griekspoor[NED],5-7 7-5 6-1,(ch),2.27,20.0%,1.3%,68.0%,90.2%,66.7%,1/2,2:23
18‑Mar‑2024,Miami Masters,Hard,R64,3,148,(2)Sinnerd.(Q)Andrea Vavassori[ITA],6-3 6-4,(ch),1.53,5.8%,5.8%,69.2%,91.7%,43.8%,0/0,1:20
4‑Mar‑2024,Indian Wells Masters,Hard,SF,3,2,(2)Carlos Alcaraz[ESP]d.(3)Sinner,1-6 6-3 6-2,(ch),0.92,1.4%,2.7%,62.2%,65.2%,53.6%,3/6,2:05
4‑Mar‑2024,Indian Wells Masters,Hard,QF,3,32,(3)Sinnerd.(32)Jiri Lehecka[CZE],6-3 6-3,(ch),1.74,5.9%,3.9%,52.9%,85.2%,62.5%,1/1,1:24
4‑Mar‑2024,Indian Wells Masters,Hard,R16,3,16,(3)Sinnerd.(16)Ben Shelton[USA],7-6(4) 6-1,(ch),1.70,4.6%,1.5%,67.7%,77.3%,61.9%,4/5,1:38
4‑Mar‑2024,Indian Wells Masters,Hard,R32,3,25,(3)Sinnerd.(25)Jan Lennard Struff[GER],6-3 6-4,(ch),1.88,13.5%,3.8%,67.3%,82.9%,76.5%,3/3,1:14
4‑Mar‑2024,Indian Wells Masters,Hard,R64,3,99,(3)Sinnerd.Thanasi Kokkinakis[AUS],6-3 6-0,(ch),2.14,6.4%,0.0%,61.7%,75.9%,72.2%,1/1,1:21
12‑Feb‑2024,Rotterdam,Hard,F,4,11,(1)Sinnerd.(5)Alex De Minaur[AUS],7-5 6-4,(ch),1.03,4.9%,1.2%,55.6%,77.8%,38.9%,4/6,2:05
12‑Feb‑2024,Rotterdam,Hard,SF,4,29,(1)Sinnerd.Tallon Griekspoor[NED],6-2 6-4,,1.36,12.3%,1.8%,64.9%,81.1%,55.0%,6/6,1:21
12‑Feb‑2024,Rotterdam,Hard,QF,4,309,(1)Sinnerd.(PR)Milos Raonic[CAN],7-6(4) 1-1 RET,,0.89,6.7%,0.0%,71.1%,81.3%,53.8%,3/4,1:05
12‑Feb‑2024,Rotterdam,Hard,R16,4,70,(1)Sinnerd.(WC)Gael Monfils[FRA],6-3 3-6 6-3,,1.45,4.2%,2.8%,68.1%,75.5%,73.9%,0/1,1:52
12‑Feb‑2024,Rotterdam,Hard,R32,4,66,(1)Sinnerd.Botic Van De Zandschulp[NED],6-3 6-3,(ch),2.05,8.5%,4.3%,68.1%,87.5%,60.0%,3/3,1:26
15‑Jan‑2024,Australian Open,Hard,F,4,3,(4)Sinnerd.(3)Daniil Medvedev[RUS],3-6 3-6 6-4 6-4 6-3,(ch),0.99,9.7%,3.5%,61.1%,73.9%,53.6%,8/12,3:44
15‑Jan‑2024,Australian Open,Hard,SF,4,1,(4)Sinnerd.(1)Novak Djokovic[SRB],6-1 6-2 6-7(6) 6-3,(ch),1.56,8.2%,0.9%,58.2%,82.8%,63.0%,0/0,3:22
15‑Jan‑2024,Australian Open,Hard,QF,4,5,(4)Sinnerd.(5)Andrey Rublev[RUS],6-4 7-6(5) 6-3,(ch),1.10,8.5%,2.6%,64.1%,76.0%,52.4%,8/8,2:39
15‑Jan‑2024,Australian Open,Hard,R16,4,15,(4)Sinnerd.(15)Karen Khachanov[RUS],6-4 7-5 6-3,(ch),1.31,8.2%,3.1%,53.6%,78.8%,57.8%,9/10,2:34
15‑Jan‑2024,Australian Open,Hard,R32,4,29,(4)Sinnerd.(26)Sebastian Baez[ARG],6-0 6-1 6-3,(ch),1.72,8.6%,0.0%,64.3%,77.8%,52.0%,4/4,1:52
15‑Jan‑2024,Australian Open,Hard,R64,4,161,(4)Sinnerd.(Q)Jesper De Jong[NED],6-2 6-2 6-2,(ch),2.83,12.1%,1.7%,63.8%,86.5%,76.2%,0/0,1:43
15‑Jan‑2024,Australian Open,Hard,R128,4,59,(4)Sinnerd.Botic Van De Zandschulp[NED],6-4 7-5 6-3,(ch),1.33,8.0%,2.3%,58.0%,68.6%,64.9%,5/6,2:34
26‑Nov‑2023,Davis Cup Finals F: AUS vs ITA,Hard,RR,4,12,Sinnerd.Alex De Minaur[AUS],6-3 6-0,(ch),1.58,10.4%,2.1%,70.8%,73.5%,50.0%,1/1,
25‑Nov‑2023,Davis Cup Finals SF: ITA vs SRB,Hard,RR,4,1,Sinnerd.Novak Djokovic[SRB],6-2 2-6 7-5,,0.82,11.4%,4.8%,63.8%,71.6%,44.7%,7/9,
23‑Nov‑2023,Davis Cup Finals QF: ITA vs NED,Hard,RR,4,23,Sinnerd.Tallon Griekspoor[NED],7-6(3) 6-1,,3.19,18.0%,2.0%,64.0%,90.6%,83.3%,0/0,
13‑Nov‑2023,Tour Finals,Hard,F,4,1,(1)Novak Djokovic[SRB]d.(4)Sinner,6-3 6-3,(ch),0.38,10.8%,1.4%,66.2%,57.1%,48.0%,5/8,1:43
13‑Nov‑2023,Tour Finals,Hard,SF,4,3,(4)Sinnerd.(3)Daniil Medvedev[RUS],6-3 6-7(4) 6-1,(ch),1.15,9.6%,1.9%,57.7%,83.3%,47.7%,2/2,2:29
13‑Nov‑2023,Tour Finals,Hard,RR,4,1,(4)Sinnerd.(1)Novak Djokovic[SRB],7-5 6-7(5) 7-6(2),(ch),0.89,12.7%,1.7%,60.2%,78.9%,55.3%,2/3,3:09
13‑Nov‑2023,Tour Finals,Hard,RR,4,6,(4)Sinnerd.Stefanos Tsitsipas[GRE],6-4 6-4,(ch),1.76,17.6%,3.9%,70.6%,88.9%,60.0%,0/0,1:25
13‑Nov‑2023,Tour Finals,Hard,RR,4,8,(4)Sinnerd.(8)Holger Rune[DEN],6-2 5-7 6-4,,1.51,13.1%,0.0%,58.3%,83.7%,60.0%,4/5,2:32
30‑Oct‑2023,Paris Masters,Hard,R16,4,13,(13)Alex De Minaur[AUS]d.(4)Sinner,W/O,,,,,,,,,
30‑Oct‑2023,Paris Masters,Hard,R32,4,42,(4)Sinnerd.Mackenzie Mcdonald[USA],6-7(6) 7-5 6-1,(ch),1.65,4.8%,2.4%,57.8%,85.4%,65.7%,0/1,2:16
23‑Oct‑2023,Vienna,Hard,F,4,3,(2)Sinnerd.(1)Daniil Medvedev[RUS],7-6(7) 4-6 6-3,(ch),1.08,4.2%,0.0%,72.9%,64.0%,50.0%,9/13,3:06
23‑Oct‑2023,Vienna,Hard,SF,4,5,(2)Sinnerd.(3)Andrey Rublev[RUS],7-5 7-6(5),,1.31,13.7%,5.5%,61.6%,82.2%,53.6%,4/6,1:49
23‑Oct‑2023,Vienna,Hard,QF,4,14,(2)Sinnerd.(7)Frances Tiafoe[USA],6-3 6-4,,1.96,9.1%,1.8%,69.1%,84.2%,70.6%,3/3,1:19
23‑Oct‑2023,Vienna,Hard,R16,4,52,(2)Sinnerd.(LL)Lorenzo Sonego[ITA],6-2 6-4,,1.49,1.7%,0.0%,82.8%,72.9%,60.0%,2/2,1:33
23‑Oct‑2023,Vienna,Hard,R32,4,15,(2)Sinnerd.Ben Shelton[USA],7-6(2) 7-5,(ch),1.46,11.3%,1.4%,80.3%,84.2%,57.1%,4/4,1:44
2‑Oct‑2023,Shanghai Masters,Hard,R16,4,20,(19)Ben Shelton[USA]d.(6)Sinner,2-6 6-3 7-6(5),,0.96,8.2%,1.0%,73.2%,69.0%,53.8%,9/10,2:30
2‑Oct‑2023,Shanghai Masters,Hard,R32,4,29,(6)Sinnerd.(25)Sebastian Baez[ARG],3-6 6-3 6-2,(ch),1.18,9.4%,0.0%,57.6%,81.6%,50.0%,3/4,1:59
2‑Oct‑2023,Shanghai Masters,Hard,R64,4,80,(6)Sinnerd.Marcos Giron[USA],7-6(7) 6-2,,1.70,6.6%,3.3%,70.5%,79.1%,55.6%,1/3,1:45
27‑Sep‑2023,Beijing,Hard,F,7,3,(6)Sinnerd.(2)Daniil Medvedev[RUS],7-6(2) 7-6(2),(ch),1.44,4.0%,0.0%,68.0%,82.4%,70.8%,1/1,2:01
27‑Sep‑2023,Beijing,Hard,SF,7,2,(6)Sinnerd.(1)Carlos Alcaraz[ESP],7-6(4) 6-1,(ch),1.19,1.3%,0.0%,58.7%,65.9%,48.4%,7/9,1:55
27‑Sep‑2023,Beijing,Hard,QF,7,19,(6)Sinnerd.Grigor Dimitrov[BUL],6-4 3-6 6-2,,1.16,3.5%,1.2%,58.8%,68.0%,65.7%,7/8,2:31
27‑Sep‑2023,Beijing,Hard,R16,7,38,(6)Sinnerd.(SE)Yoshihito Nishioka[JPN],6-2 6-0,,1.95,18.6%,2.3%,48.8%,90.5%,50.0%,1/2,1:07
27‑Sep‑2023,Beijing,Hard,R32,7,33,(6)Sinnerd.Daniel Evans[GBR],6-4 6-7(2) 6-3,,1.11,11.0%,2.0%,55.0%,67.3%,62.2%,2/4,2:50
28‑Aug‑2023,US Open,Hard,R16,6,12,(12)Alexander Zverev[GER]d.(6)Sinner,6-4 3-6 6-2 4-6 6-3,(ch),0.91,7.5%,4.4%,53.8%,68.6%,50.0%,8/14,4:41
28‑Aug‑2023,US Open,Hard,R32,6,49,(6)Sinnerd.Stan Wawrinka[SUI],6-3 2-6 6-4 6-2,(ch),1.11,9.7%,4.0%,58.9%,72.6%,45.1%,9/12,2:58
28‑Aug‑2023,US Open,Hard,R64,6,39,(6)Sinnerd.Lorenzo Sonego[ITA],6-4 6-2 6-4,,2.60,6.1%,1.5%,54.5%,88.9%,80.0%,0/0,2:05
28‑Aug‑2023,US Open,Hard,R128,6,54,(6)Sinnerd.Yannick Hanfmann[GER],6-3 6-1 6-1,,1.68,6.8%,4.1%,55.4%,78.0%,60.6%,4/4,2:18
14‑Aug‑2023,Cincinnati Masters,Hard,R32,6,66,(Q)Dusan Lajovic[SRB]d.(8)Sinner,6-4 7-6(4),,0.88,7.5%,0.0%,51.2%,73.2%,56.4%,3/4,2:04
7‑Aug‑2023,Canada Masters,Hard,F,8,18,(7)Sinnerd.Alex De Minaur[AUS],6-4 6-1,(ch),1.64,9.6%,5.8%,50.0%,73.1%,57.7%,2/4,1:29
7‑Aug‑2023,Canada Masters,Hard,SF,8,14,(7)Sinnerd.(12)Tommy Paul[USA],6-4 6-4,(ch),1.13,5.7%,4.3%,45.7%,78.1%,42.1%,8/11,1:56
7‑Aug‑2023,Canada Masters,Hard,QF,8,276,(7)Sinnerd.(PR)Gael Monfils[FRA],6-4 4-6 6-3,(ch),1.02,5.6%,3.4%,49.4%,81.8%,46.7%,0/2,2:22
7‑Aug‑2023,Canada Masters,Hard,R16,8,40,(7)Sinnerd.Andy Murray[GBR],W/O,,,,,,,,,
7‑Aug‑2023,Canada Masters,Hard,R32,8,38,(7)Sinnerd.Matteo Berrettini[ITA],6-4 6-3,(ch),1.19,15.9%,3.2%,65.1%,82.9%,54.5%,7/7,1:30
3‑Jul‑2023,Wimbledon,Grass,SF,8,2,(2)Novak Djokovic[SRB]d.(8)Sinner,6-3 6-4 7-6(4),(ch),0.97,8.9%,3.3%,60.0%,75.9%,55.6%,7/9,2:47
3‑Jul‑2023,Wimbledon,Grass,QF,8,92,(8)Sinnerd.Roman Safiullin[RUS],6-4 3-6 6-2 6-2,(ch),1.57,15.9%,2.3%,54.5%,89.6%,55.0%,3/5,2:14
3‑Jul‑2023,Wimbledon,Grass,R16,8,85,(8)Sinnerd.Daniel Elahi Galan[COL],7-6(4) 6-4 6-3,(ch),1.86,13.6%,1.1%,54.5%,85.4%,70.0%,4/5,2:37
3‑Jul‑2023,Wimbledon,Grass,R32,8,79,(8)Sinnerd.Quentin Halys[FRA],3-6 6-2 6-3 6-4,(ch),1.39,9.2%,8.2%,49.0%,83.3%,62.0%,2/4,2:25
3‑Jul‑2023,Wimbledon,Grass,R64,8,98,(8)Sinnerd.Diego Schwartzman[ARG],7-5 6-1 6-2,(ch),1.62,18.1%,1.2%,56.6%,80.9%,58.3%,4/5,2:02
3‑Jul‑2023,Wimbledon,Grass,R128,8,111,(8)Sinnerd.Juan Manuel Cerundolo[ARG],6-2 6-2 6-2,(ch),3.19,12.1%,0.0%,69.0%,82.5%,88.9%,2/2,1:30
19‑Jun‑2023,Halle,Grass,QF,9,48,Alexander Bublik[KAZ]d.(4)Sinner,7-5 2-0 RET,(ch),0.63,5.4%,5.4%,59.5%,63.6%,40.0%,0/3,0:57
19‑Jun‑2023,Halle,Grass,R16,9,39,(4)Sinnerd.Lorenzo Sonego[ITA],6-7(4) 6-4 6-4,(ch),1.18,9.4%,2.8%,61.3%,81.5%,53.7%,8/8,2:52
19‑Jun‑2023,Halle,Grass,R32,9,49,(4)Sinnerd.Richard Gasquet[FRA],6-3 5-7 6-2,(ch),1.30,11.8%,2.2%,51.6%,79.2%,53.3%,4/5,2:28
12‑Jun‑2023,s Hertogenbosch,Grass,QF,9,42,Emil Ruusuvuori[FIN]d.(2)Sinner,6-3 6-4,(ch),0.57,5.3%,1.8%,66.7%,63.2%,52.6%,2/4,1:20
12‑Jun‑2023,s Hertogenbosch,Grass,R16,9,47,(2)Sinnerd.Alexander Bublik[KAZ],6-4 6-2,(ch),1.86,16.3%,0.0%,65.3%,84.4%,58.8%,1/1,1:23
