Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
41,Jordan Thompson[AUS],9,5-4,55.6%,65.0%,63.2%,66,9.2%,18,2.5%,6.0%,58.2%,72.6%,54.5%,58.0%,79.3%,6.2,2.2,Jordan Thompson[AUS],9,32.5%,33.6%,8.4%,2.6%,25.8%,45.7%,16.2%,6.0,1.9,34.0,44.1,Jordan Thompson[AUS],9,46.3%,19,41,0.35,1.7,4.6,0.79,2.1,62.5%,40,64,0.55,2.7,7.1,1.00,2.7,Jordan Thompson[AUS],9,0.93,1414,48.9%,3,3-0,100.0%,12.5%,24,12-12,50.0%,233,111-122,47.6%,1:58,44.2,45.0
42,Alejandro Tabilo[CHI],7,2-5,28.6%,62.3%,60.7%,60,8.6%,20,2.9%,8.1%,64.5%,69.9%,48.6%,52.9%,81.6%,6.7,2.5,Alejandro Tabilo[CHI],7,33.6%,35.9%,10.4%,2.2%,29.1%,42.2%,14.9%,6.3,2.1,75.0,65.6,Alejandro Tabilo[CHI],7,29.4%,15,51,0.50,2.6,7.3,0.75,2.1,64.8%,35,54,0.52,2.7,7.7,0.95,2.7,Alejandro Tabilo[CHI],7,0.89,1332,48.6%,4,1-3,25.0%,20.0%,20,8-12,40.0%,204,99-105,48.5%,2:17,47.8,43.1
43,Gael Monfils[FRA],19,14-5,73.7%,68.7%,68.9%,193,11.5%,93,5.5%,14.2%,61.1%,79.1%,52.4%,61.0%,87.9%,6.2,1.9,Gael Monfils[FRA],19,34.2%,34.7%,6.5%,2.7%,27.6%,45.6%,17.4%,6.3,2.2,42.0,49.7,Gael Monfils[FRA],19,39.7%,46,116,0.44,2.2,6.1,0.87,2.4,64.1%,59,92,0.34,1.7,4.8,0.62,1.7,Gael Monfils[FRA],19,1.09,3364,51.5%,17,11-6,64.7%,32.1%,53,34-19,64.2%,537,285-252,53.1%,2:07,45.5,43.0
44,Lorenzo Sonego[ITA],16,8-8,50.0%,66.5%,65.1%,116,7.6%,30,2.0%,5.8%,66.1%,74.4%,51.1%,54.2%,85.8%,6.6,2.2,Lorenzo Sonego[ITA],16,32.4%,32.3%,6.3%,3.1%,24.8%,44.8%,15.7%,6.1,2.0,56.0,64.5,Lorenzo Sonego[ITA],16,40.4%,36,89,0.39,1.9,5.6,0.78,2.3,71.8%,84,117,0.50,2.5,7.3,0.72,2.1,Lorenzo Sonego[ITA],16,0.97,2931,50.1%,11,4-7,36.4%,23.9%,46,22-24,47.8%,461,235-226,51.0%,2:23,49.9,47.0
45,Marcos Giron[USA],16,10-6,62.5%,63.6%,62.1%,90,6.9%,23,1.8%,4.4%,60.3%,70.7%,52.9%,55.4%,79.2%,6.3,2.3,Marcos Giron[USA],16,38.1%,39.3%,8.4%,3.4%,29.6%,51.5%,23.0%,6.4,2.4,38.0,58.5,Marcos Giron[USA],16,36.4%,48,132,0.63,2.9,8.3,1.07,3.0,61.9%,70,113,0.55,2.5,7.1,0.96,2.7,Marcos Giron[USA],16,1.05,2647,50.7%,4,3-1,75.0%,8.9%,45,26-19,57.8%,416,212-204,51.0%,1:59,42.2,43.1
46,Luciano Darderi[ITA],6,1-5,16.7%,60.3%,58.1%,35,9.4%,11,2.9%,7.9%,62.7%,67.1%,48.9%,53.1%,70.5%,6.1,2.4,Luciano Darderi[ITA],6,32.1%,33.7%,9.1%,2.3%,24.1%,45.5%,13.6%,6.0,1.9,49.0,59.3,Luciano Darderi[ITA],6,32.0%,8,25,0.42,1.9,4.2,0.62,1.3,51.4%,19,37,0.61,2.8,6.2,1.38,3.0,Luciano Darderi[ITA],6,0.81,725,46.6%,0,0-0,-,0.0%,13,3-10,23.1%,120,51-69,42.5%,1:23,38.3,41.2
47,Miomir Kecmanovic[SRB],20,12-8,60.0%,66.2%,65.4%,106,6.9%,37,2.4%,6.6%,63.2%,75.1%,50.9%,54.5%,84.4%,6.3,2.1,Miomir Kecmanovic[SRB],20,36.5%,38.9%,12.4%,4.1%,27.2%,52.9%,21.9%,6.3,2.3,54.0,69.1,Miomir Kecmanovic[SRB],20,43.9%,54,123,0.50,2.2,6.2,0.98,2.7,63.1%,65,103,0.42,1.9,5.2,0.69,1.9,Miomir Kecmanovic[SRB],20,1.08,3084,51.3%,8,5-3,62.5%,14.5%,55,33-22,60.0%,491,260-231,53.0%,1:45,38.0,40.7
48,David Goffin[BEL],13,5-8,38.5%,59.1%,57.8%,55,6.2%,21,2.4%,5.2%,54.5%,67.7%,48.8%,51.4%,67.1%,6.4,2.6,David Goffin[BEL],13,38.2%,39.6%,8.8%,3.6%,29.1%,51.6%,22.4%,6.6,2.5,42.0,47.5,David Goffin[BEL],13,37.9%,33,87,0.59,2.8,6.7,1.06,2.5,51.1%,48,94,0.67,3.0,7.2,1.48,3.5,David Goffin[BEL],13,0.93,1865,48.2%,4,2-2,50.0%,12.9%,31,12-19,38.7%,287,127-160,44.3%,1:45,43.9,43.8
49,Pedro Martinez[ESP],11,5-6,45.5%,60.5%,63.1%,12,2.2%,30,5.4%,16.3%,67.0%,66.2%,48.9%,58.4%,71.4%,6.1,2.4,Pedro Martinez[ESP],11,35.0%,36.7%,10.3%,3.3%,26.7%,50.8%,20.2%,6.1,2.1,52.0,66.2,Pedro Martinez[ESP],11,36.5%,19,52,0.55,2.2,4.7,0.79,1.7,59.4%,38,64,0.70,2.7,5.8,1.08,2.4,Pedro Martinez[ESP],11,0.89,1131,47.6%,2,1-1,50.0%,8.3%,24,11-13,45.8%,185,84-101,45.4%,1:20,36.5,46.5
50,Zizou Bergs[BEL],23,15-8,65.2%,64.6%,63.4%,139,9.5%,51,3.5%,8.4%,58.7%,74.2%,51.1%,55.8%,80.0%,6.3,2.2,Zizou Bergs[BEL],23,37.4%,36.7%,5.1%,4.0%,29.2%,50.3%,22.7%,6.4,2.4,54.0,114.9,Zizou Bergs[BEL],23,41.1%,53,129,0.55,2.5,5.6,1.02,2.3,60.2%,71,118,0.50,2.3,5.1,0.90,2.0,Zizou Bergs[BEL],23,1.06,2959,50.9%,8,4-4,50.0%,15.4%,52,31-21,59.6%,468,241-227,51.5%,1:36,42.4,44.8
51,Tomas Martin Etcheverry[ARG],10,4-6,40.0%,64.1%,61.7%,63,8.9%,11,1.6%,4.2%,62.9%,71.0%,52.5%,54.8%,79.6%,6.3,2.2,Tomas Martin Etcheverry[ARG],10,36.5%,39.2%,11.4%,2.9%,28.4%,48.5%,20.2%,6.7,2.4,67.0,111.7,Tomas Martin Etcheverry[ARG],10,35.4%,23,65,0.57,2.3,6.5,0.82,2.3,60.3%,35,58,0.51,2.1,5.8,0.82,2.3,Tomas Martin Etcheverry[ARG],10,1.02,1470,49.8%,5,2-3,40.0%,17.9%,28,12-16,42.9%,227,113-114,49.8%,1:58,42.1,48.2
52,Quentin Halys[FRA],13,6-7,46.2%,66.8%,63.9%,191,15.8%,52,4.3%,10.9%,60.6%,78.2%,49.3%,55.3%,85.9%,6.3,2.1,Quentin Halys[FRA],13,30.2%,30.5%,8.2%,3.1%,24.0%,41.2%,11.3%,6.2,1.9,52.0,54.3,Quentin Halys[FRA],13,30.4%,21,69,0.37,1.9,5.3,0.57,1.6,67.5%,56,83,0.43,2.2,6.4,0.73,2.1,Quentin Halys[FRA],13,0.91,2357,49.0%,10,5-5,50.0%,27.0%,37,18-19,48.6%,377,185-192,49.1%,2:05,44.0,41.4
53,Nicolas Jarry[CHI],4,2-2,50.0%,69.4%,66.5%,38,13.7%,7,2.5%,7.7%,67.3%,78.1%,51.6%,56.0%,87.0%,6.0,1.8,Nicolas Jarry[CHI],4,31.5%,33.7%,10.5%,2.0%,26.0%,40.4%,13.0%,6.4,2.0,37.5,37.8,Nicolas Jarry[CHI],4,35.3%,6,17,0.37,1.9,4.3,0.67,1.5,60.0%,9,15,0.33,1.7,3.8,0.67,1.5,Nicolas Jarry[CHI],4,1.03,573,49.9%,3,1-2,33.3%,33.3%,9,4-5,44.4%,92,46-46,50.0%,1:46,46.9,44.2
54,Gabriel Diallo[CAN],12,5-7,41.7%,63.7%,62.1%,86,9.6%,29,3.2%,9.7%,66.5%,71.3%,48.7%,53.9%,80.0%,6.6,2.4,Gabriel Diallo[CAN],12,33.3%,32.5%,6.0%,4.0%,26.2%,45.2%,16.8%,6.3,2.1,47.5,44.0,Gabriel Diallo[CAN],12,32.4%,22,68,0.52,2.1,5.7,0.67,1.8,66.7%,54,81,0.60,2.5,6.8,0.82,2.3,Gabriel Diallo[CAN],12,0.92,1726,49.1%,7,3-4,42.9%,21.2%,33,15-18,45.5%,266,130-136,48.9%,1:51,40.3,46.2
55,Zhizhen Zhang[CHN],13,4-9,30.8%,66.3%,64.0%,101,11.1%,25,2.8%,7.8%,64.6%,73.9%,52.3%,56.8%,83.8%,6.4,2.2,Zhizhen Zhang[CHN],13,29.7%,31.5%,13.7%,3.7%,20.8%,45.3%,11.7%,5.9,1.8,43.5,46.2,Zhizhen Zhang[CHN],13,37.0%,17,46,0.32,1.4,3.5,0.53,1.3,67.6%,48,71,0.50,2.2,5.5,0.72,1.8,Zhizhen Zhang[CHN],13,0.88,1761,48.6%,5,1-4,20.0%,15.6%,32,12-20,37.5%,287,136-151,47.4%,1:35,38.5,42.0
56,Roberto Bautista Agut[ESP],8,1-7,12.5%,59.7%,60.5%,22,3.1%,24,3.4%,10.3%,67.0%,66.5%,45.9%,51.2%,74.0%,6.8,2.7,Roberto Bautista Agut[ESP],8,35.6%,37.5%,12.7%,4.5%,22.7%,52.4%,16.5%,6.4,2.3,57.0,62.0,Roberto Bautista Agut[ESP],8,37.8%,17,45,0.44,2.1,5.6,0.81,2.1,64.0%,48,75,0.72,3.6,9.4,1.29,3.4,Roberto Bautista Agut[ESP],8,0.88,1367,48.1%,5,1-4,20.0%,23.8%,21,5-16,23.8%,207,94-113,45.4%,2:08,48.9,45.0
57,Jacob Fearnley[GBR],8,4-4,50.0%,62.8%,63.1%,52,9.5%,33,6.0%,16.0%,62.5%,68.5%,53.4%,63.6%,76.7%,6.4,2.4,Jacob Fearnley[GBR],8,35.0%,36.0%,7.8%,2.8%,26.9%,52.0%,18.6%,6.2,2.2,67.0,51.7,Jacob Fearnley[GBR],8,36.4%,16,44,0.51,2.0,5.5,0.73,2.0,52.4%,22,42,0.49,1.9,5.3,0.91,2.5,Jacob Fearnley[GBR],8,0.94,1086,49.1%,4,3-1,75.0%,18.2%,22,11-11,50.0%,172,82-90,47.7%,1:36,35.0,42.6
58,Benjamin Bonzi[FRA],11,4-7,36.4%,63.4%,62.5%,56,5.9%,20,2.1%,5.7%,63.1%,68.9%,54.0%,57.2%,78.1%,6.5,2.4,Benjamin Bonzi[FRA],11,36.1%,38.3%,10.7%,3.1%,25.5%,53.5%,22.1%,6.3,2.3,55.0,155.0,Benjamin Bonzi[FRA],11,40.5%,32,79,0.54,2.6,7.2,1.07,2.9,61.9%,52,84,0.58,2.8,7.6,1.07,2.9,Benjamin Bonzi[FRA],11,0.98,1871,50.0%,6,2-4,33.3%,20.0%,30,13-17,43.3%,291,146-145,50.2%,1:59,43.6,41.9
59,Roberto Carballes Baena[ESP],13,6-7,46.2%,61.1%,60.9%,56,5.4%,33,3.2%,8.9%,64.2%,68.7%,47.4%,52.1%,74.2%,6.4,2.5,Roberto Carballes Baena[ESP],13,39.7%,41.6%,7.9%,2.3%,32.1%,52.6%,24.2%,6.6,2.6,75.0,89.2,Roberto Carballes Baena[ESP],13,36.7%,40,109,0.66,2.9,8.4,1.08,3.1,56.3%,54,96,0.59,2.6,7.4,1.14,3.2,Roberto Carballes Baena[ESP],13,1.02,2129,50.1%,5,2-3,40.0%,13.5%,37,19-18,51.4%,328,161-167,49.1%,2:12,46.2,48.2
60,Camilo Ugo Carabelli[ARG],4,2-2,50.0%,60.8%,61.2%,24,5.3%,18,4.0%,10.6%,62.6%,70.4%,44.7%,50.0%,74.6%,6.8,2.7,Camilo Ugo Carabelli[ARG],4,36.4%,36.4%,8.2%,4.7%,30.7%,49.2%,23.5%,6.3,2.3,74.5,68.8,Camilo Ugo Carabelli[ARG],4,53.3%,16,30,0.44,2.3,7.5,1.23,4.0,61.4%,27,44,0.66,3.4,11.0,1.31,4.3,Camilo Ugo Carabelli[ARG],4,0.93,880,49.0%,4,1-3,25.0%,30.8%,13,6-7,46.2%,135,66-69,48.9%,2:39,49.0,43.4
61,Fabian Marozsan[HUN],16,8-8,50.0%,66.0%,64.6%,111,8.6%,33,2.5%,7.1%,64.3%,72.7%,54.0%,58.1%,85.1%,6.5,2.2,Fabian Marozsan[HUN],16,34.3%,36.2%,11.8%,3.7%,24.3%,52.6%,17.3%,6.4,2.2,48.0,62.2,Fabian Marozsan[HUN],16,29.1%,34,117,0.59,2.6,7.3,0.76,2.1,67.7%,63,93,0.46,2.1,5.8,0.67,1.9,Fabian Marozsan[HUN],16,1.01,2568,50.3%,9,3-6,33.3%,20.0%,45,22-23,48.9%,398,205-193,51.5%,1:45,37.4,39.3
62,Kei Nishikori[JPN],13,7-6,53.8%,61.6%,61.2%,42,4.6%,21,2.3%,7.0%,67.0%,67.2%,50.2%,54.0%,74.8%,6.2,2.4,Kei Nishikori[JPN],13,36.6%,37.7%,8.8%,3.5%,28.4%,52.6%,22.9%,6.3,2.3,56.0,60.6,Kei Nishikori[JPN],13,44.0%,33,75,0.52,2.1,5.8,0.94,2.5,52.6%,41,78,0.53,2.2,6.0,1.06,2.8,Kei Nishikori[JPN],13,0.95,1819,49.0%,5,3-2,60.0%,14.3%,35,17-18,48.6%,291,143-148,49.1%,1:40,37.1,42.8
63,Francisco Comesana[ARG],3,0-3,0.0%,65.0%,61.6%,39,14.1%,9,3.2%,9.2%,64.6%,74.3%,48.0%,52.8%,79.5%,6.3,2.2,Francisco Comesana[ARG],3,28.1%,28.9%,8.2%,2.2%,21.2%,43.4%,8.9%,5.9,1.7,133.0,225.0,Francisco Comesana[ARG],3,36.4%,4,11,0.24,1.2,3.7,0.44,1.3,52.6%,10,19,0.43,2.1,6.3,1.00,3.0,Francisco Comesana[ARG],3,0.80,544,46.9%,3,0-3,0.0%,33.3%,9,2-7,22.2%,89,39-50,43.8%,2:06,42.0,41.7
65,Joao Fonseca[BRA],8,4-4,50.0%,65.2%,64.0%,47,7.5%,14,2.2%,6.0%,63.0%,72.9%,52.2%,55.5%,81.2%,6.2,2.2,Joao Fonseca[BRA],8,35.7%,36.0%,7.6%,3.8%,29.1%,46.2%,16.8%,6.5,2.3,17.5,33.9,Joao Fonseca[BRA],8,30.9%,17,55,0.54,2.4,6.9,0.74,2.1,56.8%,25,44,0.44,1.9,5.5,0.83,2.4,Joao Fonseca[BRA],8,1.03,1282,50.2%,4,3-1,75.0%,17.4%,23,12-11,52.2%,202,99-103,49.0%,1:56,40.2,43.2
66,Jaume Munar[ESP],13,8-5,61.5%,66.5%,66.7%,61,5.5%,34,3.1%,9.1%,66.1%,72.9%,53.9%,59.3%,85.0%,6.1,2.1,Jaume Munar[ESP],13,37.1%,37.0%,6.2%,3.8%,29.1%,51.9%,21.9%,6.3,2.4,39.0,39.7,Jaume Munar[ESP],13,44.3%,39,88,0.49,2.4,6.8,1.08,3.0,59.7%,40,67,0.37,1.9,5.2,0.75,2.1,Jaume Munar[ESP],13,1.11,2231,51.6%,7,3-4,42.9%,19.4%,36,22-14,61.1%,358,192-166,53.6%,2:12,47.6,46.1
67,Juncheng Shang[CHN],5,3-2,60.0%,65.0%,63.9%,28,9.5%,11,3.7%,10.9%,65.6%,74.1%,47.5%,53.3%,84.1%,6.7,2.3,Juncheng Shang[CHN],5,36.4%,37.6%,10.8%,4.5%,24.6%,57.3%,21.7%,6.2,2.3,66.0,88.6,Juncheng Shang[CHN],5,38.5%,10,26,0.57,2.6,5.2,1.00,2.0,70.8%,17,24,0.55,2.4,4.8,0.70,1.4,Juncheng Shang[CHN],5,1.04,580,50.9%,3,1-2,33.3%,30.0%,10,6-4,60.0%,90,47-43,52.2%,1:20,40.1,41.5
68,Mattia Bellucci[ITA],8,4-4,50.0%,64.7%,63.5%,51,8.6%,18,3.0%,7.7%,60.3%,75.1%,48.9%,53.0%,87.4%,6.8,2.4,Mattia Bellucci[ITA],8,33.1%,32.9%,6.7%,3.6%,21.5%,48.1%,16.7%,6.4,2.1,75.0,154.4,Mattia Bellucci[ITA],8,32.6%,14,43,0.51,2.4,5.4,0.78,1.8,77.1%,37,48,0.55,2.7,6.0,0.61,1.4,Mattia Bellucci[ITA],8,0.94,1127,49.7%,4,0-4,0.0%,22.2%,18,9-9,50.0%,171,90-81,52.6%,1:48,48.0,46.0
69,Damir Dzumhur[BIH],5,3-2,60.0%,56.8%,57.4%,6,1.9%,8,2.5%,6.9%,64.2%,57.2%,56.0%,60.2%,63.3%,6.6,2.9,Damir Dzumhur[BIH],5,37.7%,39.5%,9.3%,3.0%,31.3%,46.4%,26.0%,6.6,2.5,68.0,186.4,Damir Dzumhur[BIH],5,52.0%,13,25,0.50,1.7,5.0,0.87,2.6,45.5%,15,33,0.67,2.2,6.6,1.20,3.6,Damir Dzumhur[BIH],5,0.87,656,47.1%,5,3-2,60.0%,33.3%,15,8-7,53.3%,99,44-55,44.4%,1:35,31.8,43.6
70,Learner Tien[USA],12,6-6,50.0%,59.4%,60.6%,53,4.4%,60,4.9%,13.3%,63.1%,66.7%,46.9%,54.1%,71.9%,6.8,2.8,Learner Tien[USA],12,38.7%,41.3%,10.3%,2.9%,29.6%,55.7%,25.8%,6.5,2.5,57.5,51.9,Learner Tien[USA],12,43.0%,46,107,0.60,3.1,8.9,1.31,3.8,60.6%,77,127,0.71,3.6,10.6,1.43,4.2,Learner Tien[USA],12,0.95,2375,49.3%,9,6-3,66.7%,25.7%,35,18-17,51.4%,356,174-182,48.9%,2:26,49.9,44.1
71,Daniel Altmaier[GER],13,6-7,46.2%,63.0%,60.0%,106,9.9%,17,1.6%,4.1%,61.5%,72.6%,47.6%,49.6%,79.4%,6.3,2.3,Daniel Altmaier[GER],13,33.9%,34.2%,6.9%,3.1%,23.5%,50.0%,17.9%,6.2,2.1,71.0,68.2,Daniel Altmaier[GER],13,38.7%,31,80,0.46,2.3,6.2,0.89,2.4,61.1%,55,90,0.53,2.6,6.9,1.00,2.7,Daniel Altmaier[GER],13,0.92,2143,48.5%,5,2-3,40.0%,14.3%,35,15-20,42.9%,343,166-177,48.4%,2:01,45.0,44.1
72,Hamad Medjedovic[SRB],9,6-3,66.7%,66.8%,66.1%,50,8.8%,19,3.4%,10.1%,66.7%,75.4%,49.7%,55.3%,84.6%,6.2,2.1,Hamad Medjedovic[SRB],9,36.9%,38.5%,9.5%,3.3%,28.6%,50.7%,24.1%,6.3,2.3,22.0,52.9,Hamad Medjedovic[SRB],9,38.9%,21,54,0.62,2.3,6.0,0.91,2.3,63.2%,24,38,0.42,1.7,4.2,0.61,1.6,Hamad Medjedovic[SRB],9,1.11,1115,52.1%,4,2-2,50.0%,17.4%,23,14-9,60.9%,178,98-80,55.1%,1:29,35.0,43.3
73,Bu Yunchaokete[CHN],14,5-9,35.7%,64.3%,61.3%,95,9.8%,13,1.3%,3.3%,59.2%,73.7%,50.6%,52.4%,81.1%,6.5,2.3,Bu Yunchaokete[CHN],14,33.9%,36.1%,11.3%,2.9%,25.0%,49.4%,20.4%,6.1,2.1,53.0,68.6,Bu Yunchaokete[CHN],14,44.9%,31,69,0.45,2.2,4.9,1.00,2.2,66.3%,55,83,0.56,2.7,5.9,0.90,2.0,Bu Yunchaokete[CHN],14,0.95,1898,49.4%,7,1-6,14.3%,22.6%,31,12-19,38.7%,300,151-149,50.3%,1:41,45.8,44.9
74,Yoshihito Nishioka[JPN],12,7-5,58.3%,65.0%,65.0%,29,3.9%,16,2.1%,5.7%,62.8%,70.6%,55.6%,58.9%,80.7%,6.3,2.2,Yoshihito Nishioka[JPN],12,32.1%,34.8%,14.8%,3.8%,23.8%,46.4%,15.0%,5.9,1.9,59.0,67.7,Yoshihito Nishioka[JPN],12,47.4%,18,38,0.32,1.3,3.2,0.60,1.5,65.2%,43,66,0.55,2.2,5.5,0.77,1.9,Yoshihito Nishioka[JPN],12,0.92,1461,49.0%,4,4-0,100.0%,13.3%,30,17-13,56.7%,239,114-125,47.7%,1:27,35.0,43.1
75,Arthur Rinderknech[FRA],11,2-9,18.2%,61.7%,59.0%,116,12.7%,38,4.2%,11.2%,63.0%,71.9%,44.5%,50.2%,77.7%,7.0,2.7,Arthur Rinderknech[FRA],11,30.4%,31.6%,8.4%,2.2%,22.1%,44.6%,9.0%,6.2,1.9,61.0,75.2,Arthur Rinderknech[FRA],11,27.9%,12,43,0.32,1.6,3.9,0.44,1.1,67.0%,59,88,0.68,3.3,8.0,1.07,2.6,Arthur Rinderknech[FRA],11,0.80,1746,46.8%,7,2-5,28.6%,25.9%,27,7-20,25.9%,263,113-150,43.0%,1:55,46.8,43.4
76,Alexander Bublik[KAZ],12,3-9,25.0%,62.6%,62.3%,136,15.0%,78,8.6%,20.6%,58.3%,76.1%,43.7%,55.0%,78.1%,6.6,2.5,Alexander Bublik[KAZ],12,30.7%,31.0%,9.5%,3.8%,23.1%,44.3%,13.7%,5.9,1.8,41.5,77.3,Alexander Bublik[KAZ],12,38.0%,19,50,0.36,1.8,4.2,0.68,1.6,70.0%,70,100,0.73,3.6,8.3,1.07,2.5,Alexander Bublik[KAZ],12,0.82,1731,47.4%,4,1-3,25.0%,14.3%,28,9-19,32.1%,276,126-150,45.7%,1:31,38.8,37.6
77,Roman Safiullin[RUS],10,3-7,30.0%,62.6%,61.7%,75,8.6%,34,3.9%,11.2%,65.2%,70.2%,48.2%,54.3%,75.6%,6.5,2.4,Roman Safiullin[RUS],10,36.7%,39.0%,12.1%,3.9%,26.6%,54.4%,20.9%,6.8,2.5,56.0,119.9,Roman Safiullin[RUS],10,33.7%,29,86,0.62,3.2,8.6,1.07,2.9,54.8%,40,73,0.54,2.7,7.3,1.22,3.3,Roman Safiullin[RUS],10,0.98,1811,49.1%,6,0-6,0.0%,22.2%,27,10-17,37.0%,274,131-143,47.8%,2:15,50.0,44.7
78,Hugo Gaston[FRA],6,3-3,50.0%,62.4%,61.6%,26,6.3%,11,2.7%,5.8%,54.5%,74.3%,48.1%,51.1%,81.0%,6.6,2.5,Hugo Gaston[FRA],6,37.9%,39.6%,8.4%,2.7%,28.9%,55.1%,25.0%,6.3,2.4,45.0,64.7,Hugo Gaston[FRA],6,51.6%,16,31,0.48,2.1,5.2,1.07,2.7,67.6%,25,37,0.59,2.5,6.2,0.80,2.0,Hugo Gaston[FRA],6,1.01,819,50.3%,0,0-0,-,0.0%,15,8-7,53.3%,127,67-60,52.8%,1:33,37.1,40.7
79,Aleksandar Vukic[AUS],12,4-8,33.3%,63.4%,60.9%,130,11.9%,38,3.5%,8.8%,60.6%,73.3%,48.3%,52.9%,80.5%,6.5,2.4,Aleksandar Vukic[AUS],12,33.0%,35.4%,11.2%,2.4%,27.8%,41.7%,18.3%,6.0,2.0,53.5,109.8,Aleksandar Vukic[AUS],12,44.9%,31,69,0.41,1.9,5.8,0.84,2.6,66.3%,65,98,0.58,2.6,8.2,0.89,2.8,Aleksandar Vukic[AUS],12,0.90,2107,48.8%,6,0-6,0.0%,16.2%,37,16-21,43.2%,338,167-171,49.4%,2:02,39.6,41.8
80,Aleksandar Kovacevic[USA],8,4-4,50.0%,67.7%,66.1%,56,9.1%,14,2.3%,5.5%,58.4%,78.8%,52.2%,55.2%,87.0%,6.1,2.0,Aleksandar Kovacevic[USA],8,33.0%,35.7%,13.5%,3.3%,23.2%,48.8%,15.2%,6.4,2.1,43.5,50.3,Aleksandar Kovacevic[USA],8,30.6%,15,49,0.49,2.5,6.1,0.75,1.9,67.5%,27,40,0.40,2.0,5.0,0.65,1.6,Aleksandar Kovacevic[USA],8,1.02,1243,50.1%,3,2-1,66.7%,15.0%,20,11-9,55.0%,199,102-97,51.3%,1:52,44.9,43.3
81,Christopher Oconnell[AUS],11,4-7,36.4%,62.2%,59.6%,87,9.9%,20,2.3%,6.1%,62.7%,68.7%,51.4%,54.7%,78.6%,6.7,2.5,Christopher Oconnell[AUS],11,31.6%,33.1%,9.1%,2.2%,25.3%,41.9%,13.8%,6.3,2.0,41.0,48.1,Christopher Oconnell[AUS],11,33.3%,18,54,0.42,2.0,4.9,0.67,1.6,62.2%,46,74,0.56,2.7,6.7,1.04,2.5,Christopher Oconnell[AUS],11,0.84,1694,47.5%,9,4-5,44.4%,33.3%,27,11-16,40.7%,261,121-140,46.4%,1:52,45.5,43.5
82,Rinky Hijikata[AUS],13,5-8,38.5%,58.7%,58.5%,48,5.5%,31,3.5%,9.5%,62.7%,64.6%,48.8%,53.9%,70.1%,6.6,2.7,Rinky Hijikata[AUS],13,33.4%,37.2%,13.7%,2.0%,28.2%,43.4%,19.9%,5.8,1.9,53.0,56.0,Rinky Hijikata[AUS],13,48.2%,27,56,0.41,1.9,4.3,0.93,2.1,58.3%,56,96,0.72,3.3,7.4,1.38,3.1,Rinky Hijikata[AUS],13,0.81,1670,46.7%,3,1-2,33.3%,10.3%,29,10-19,34.5%,270,121-149,44.8%,1:30,40.5,42.2
83,Corentin Moutet[FRA],7,4-3,57.1%,60.5%,60.1%,31,4.3%,15,2.1%,5.9%,64.8%,64.3%,53.5%,56.9%,74.8%,6.7,2.7,Corentin Moutet[FRA],7,39.1%,37.9%,2.6%,3.6%,31.6%,50.9%,23.6%,6.9,2.7,38.0,76.6,Corentin Moutet[FRA],7,33.8%,25,74,0.70,3.5,10.6,1.19,3.6,63.0%,46,73,0.68,3.5,10.4,1.29,3.9,Corentin Moutet[FRA],7,0.99,1453,49.8%,3,2-1,66.7%,14.3%,21,11-10,52.4%,213,105-108,49.3%,2:46,55.2,47.9
84,Borna Coric[CRO],4,1-3,25.0%,55.2%,56.0%,14,5.0%,15,5.3%,11.6%,54.1%,66.4%,41.9%,47.4%,59.1%,6.4,2.9,Borna Coric[CRO],4,31.1%,32.3%,10.0%,3.0%,25.1%,41.4%,12.8%,5.7,1.8,89.5,90.0,Borna Coric[CRO],4,35.3%,6,17,0.36,1.7,4.3,0.60,1.5,48.6%,17,35,0.80,3.5,8.8,1.80,4.5,Borna Coric[CRO],4,0.69,551,43.4%,0,0-0,-,0.0%,10,2-8,20.0%,91,32-59,35.2%,1:53,45.1,49.1
85,Botic Van De Zandschulp[NED],9,3-6,33.3%,60.0%,62.3%,30,4.6%,43,6.6%,16.4%,59.8%,67.4%,48.9%,58.4%,73.0%,6.5,2.6,Botic Van De Zandschulp[NED],9,38.2%,38.4%,6.5%,3.7%,30.0%,50.0%,19.6%,6.7,2.5,26.0,166.6,Botic Van De Zandschulp[NED],9,39.2%,20,51,0.50,2.3,5.7,0.91,2.2,50.0%,27,54,0.54,2.5,6.0,1.23,3.0,Botic Van De Zandschulp[NED],9,0.95,1333,48.8%,2,1-1,50.0%,9.1%,22,8-14,36.4%,202,93-109,46.0%,1:55,46.9,46.5
