Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
91,Cameron Norrie[GBR],3,2-1,66.7%,71.1%,70.5%,17,7.3%,5,2.2%,6.5%,66.8%,76.1%,61.0%,65.3%,92.1%,6.1,1.8,Cameron Norrie[GBR],3,37.7%,41.0%,14.3%,4.4%,21.7%,60.7%,23.1%,7.0,2.6,65.0,87.7,Cameron Norrie[GBR],3,36.0%,9,25,0.64,3.1,8.3,1.13,3.0,66.7%,6,9,0.24,1.1,3.0,0.38,1.0,Cameron Norrie[GBR],3,1.31,505,53.1%,2,1-1,50.0%,25.0%,8,5-3,62.5%,77,44-33,57.1%,2:18,51.6,49.1
92,Vit Kopriva[CZE],1,1-0,100.0%,57.7%,59.8%,2,1.9%,5,4.8%,13.5%,64.4%,62.7%,48.6%,56.3%,73.3%,6.9,2.9,Vit Kopriva[CZE],1,45.5%,45.8%,3.4%,2.3%,38.2%,57.6%,40.0%,5.9,2.7,38.0,38.0,Vit Kopriva[CZE],1,40.0%,6,15,1.00,5.0,15.0,2.00,6.0,60.0%,6,10,0.67,3.3,10.0,1.33,4.0,Vit Kopriva[CZE],1,1.07,192,52.1%,0,0-0,-,0.0%,3,2-1,66.7%,30,17-13,56.7%,2:42,54.0,50.6
93,Jesper De Jong[NED],2,1-1,50.0%,65.3%,64.8%,11,9.1%,5,4.1%,7.9%,47.9%,77.6%,54.0%,58.6%,80.0%,6.1,2.1,Jesper De Jong[NED],2,33.6%,34.5%,4.0%,0.8%,31.6%,36.7%,15.0%,6.3,2.1,78.0,78.0,Jesper De Jong[NED],2,42.9%,3,7,0.35,1.8,3.5,0.75,1.5,66.7%,8,12,0.60,3.0,6.0,1.00,2.0,Jesper De Jong[NED],2,0.97,246,49.2%,2,1-1,50.0%,50.0%,4,2-2,50.0%,40,19-21,47.5%,1:42,51.0,49.8
94,Reilly Opelka[USA],3,2-1,66.7%,67.0%,62.3%,60,20.4%,14,4.8%,11.7%,59.2%,79.3%,49.2%,55.7%,88.4%,6.8,2.3,Reilly Opelka[USA],3,25.3%,27.1%,12.0%,2.1%,17.9%,37.8%,7.1%,5.7,1.5,43.0,47.7,Reilly Opelka[USA],3,42.9%,3,7,0.17,0.9,2.3,0.38,1.0,68.8%,11,16,0.37,2.0,5.3,0.63,1.7,Reilly Opelka[USA],3,0.77,535,48.2%,3,3-0,100.0%,37.5%,8,5-3,62.5%,85,41-44,48.2%,2:06,47.3,42.4
95,Luca Nardi[ITA],3,1-2,33.3%,56.8%,58.3%,10,4.4%,13,5.7%,13.8%,58.6%,66.2%,43.6%,50.6%,62.5%,7.1,3.1,Luca Nardi[ITA],3,33.7%,34.5%,7.6%,2.7%,25.0%,46.1%,21.2%,5.6,1.9,56.0,41.7,Luca Nardi[ITA],3,53.8%,7,13,0.39,1.9,4.3,1.00,2.3,60.0%,18,30,0.94,4.3,10.0,1.71,4.0,Luca Nardi[ITA],3,0.78,411,46.5%,1,1-0,100.0%,14.3%,7,3-4,42.9%,65,27-38,41.5%,1:38,41.9,42.8
96,Mackenzie Mcdonald[USA],2,0-2,0.0%,52.7%,51.8%,8,5.3%,5,3.3%,9.6%,65.3%,58.2%,42.3%,46.8%,54.5%,6.8,3.2,Mackenzie Mcdonald[USA],2,35.1%,37.1%,9.9%,2.6%,31.8%,43.9%,13.0%,6.6,2.3,46.5,46.5,Mackenzie Mcdonald[USA],2,27.3%,3,11,0.48,2.2,5.5,0.60,1.5,52.4%,11,21,0.95,4.2,10.5,2.00,5.0,Mackenzie Mcdonald[USA],2,0.74,301,43.9%,0,0-0,-,0.0%,5,1-4,20.0%,45,15-30,33.3%,1:47,42.8,42.7
97,Alexander Shevchenko[KAZ],2,0-2,0.0%,50.9%,51.9%,6,3.6%,9,5.3%,13.2%,59.8%,57.4%,41.2%,47.5%,60.0%,8.5,4.2,Alexander Shevchenko[KAZ],2,34.8%,34.1%,7.8%,5.0%,27.7%,44.8%,23.8%,6.7,2.3,12.0,12.0,Alexander Shevchenko[KAZ],2,31.3%,5,16,0.76,4.0,8.0,1.25,2.5,60.0%,12,20,1.00,5.0,10.0,2.00,4.0,Alexander Shevchenko[KAZ],2,0.71,310,43.5%,2,0-2,0.0%,50.0%,4,0-4,0.0%,41,17-24,41.5%,1:55,57.5,44.5
98,Pablo Carreno Busta[ESP],1,0-1,0.0%,66.0%,65.9%,8,8.5%,4,4.3%,10.8%,60.6%,75.4%,51.4%,57.6%,86.7%,6.3,2.1,Pablo Carreno Busta[ESP],1,33.3%,34.4%,12.0%,4.6%,22.5%,54.1%,13.3%,7.2,2.4,37.0,37.0,Pablo Carreno Busta[ESP],1,33.3%,2,6,0.40,2.0,6.0,0.67,2.0,80.0%,8,10,0.67,3.3,10.0,0.67,2.0,Pablo Carreno Busta[ESP],1,0.98,202,48.5%,1,0-1,0.0%,33.3%,3,1-2,33.3%,30,15-15,50.0%,2:23,47.7,42.5
99,Mariano Navone[ARG],6,1-5,16.7%,58.7%,59.3%,14,2.7%,15,2.9%,8.2%,64.8%,61.7%,53.0%,57.7%,67.9%,6.4,2.7,Mariano Navone[ARG],6,41.9%,41.2%,1.5%,2.2%,37.2%,50.5%,30.4%,6.8,2.8,44.0,51.8,Mariano Navone[ARG],6,43.6%,24,55,0.70,3.2,9.2,1.41,4.0,58.7%,37,63,0.78,3.7,10.5,1.53,4.3,Mariano Navone[ARG],6,1.01,1055,50.1%,1,1-0,100.0%,5.9%,17,7-10,41.2%,160,79-81,49.4%,2:19,48.9,47.3
100,Nishesh Basavareddy[USA],1,1-0,100.0%,67.7%,65.9%,9,9.1%,2,2.0%,6.1%,66.7%,72.7%,57.6%,61.3%,93.8%,6.2,2.0,Nishesh Basavareddy[USA],1,34.3%,37.2%,11.1%,1.9%,27.4%,48.6%,12.5%,6.8,2.3,23.0,23.0,Nishesh Basavareddy[USA],1,15.4%,2,13,0.81,4.3,13.0,0.67,2.0,85.7%,6,7,0.44,2.3,7.0,0.33,1.0,Nishesh Basavareddy[USA],1,1.06,207,50.2%,0,0-0,-,0.0%,3,2-1,66.7%,32,17-15,53.1%,2:25,48.3,42.0
