Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
31,Hubert Hurkacz[POL],21,13-8,61.9%,65.7%,61.9%,219,12.6%,28,1.6%,4.0%,59.7%,75.0%,51.9%,54.1%,83.3%,6.5,2.2,Hubert Hurkacz[POL],21,34.5%,35.2%,7.0%,2.8%,29.7%,43.1%,17.4%,6.4,2.2,43.0,54.2,Hubert Hurkacz[POL],21,41.7%,45,108,0.42,2.0,5.1,0.85,2.1,69.8%,104,149,0.55,2.8,7.1,0.85,2.1,Hubert Hurkacz[POL],21,1.01,3401,50.5%,14,9-5,64.3%,26.4%,53,30-23,56.6%,527,269-258,51.0%,1:58,46.6,43.5
32,Alex Michelsen[USA],13,5-8,38.5%,62.0%,61.7%,55,5.6%,30,3.0%,8.7%,65.2%,70.1%,46.6%,51.1%,76.7%,6.8,2.6,Alex Michelsen[USA],13,36.6%,37.2%,8.0%,3.7%,30.1%,47.0%,21.8%,6.4,2.3,60.0,101.2,Alex Michelsen[USA],13,38.3%,31,81,0.57,2.7,6.2,1.03,2.4,55.3%,42,76,0.52,2.5,5.8,1.13,2.6,Alex Michelsen[USA],13,0.96,1896,49.8%,7,2-5,28.6%,23.3%,30,13-17,43.3%,288,143-145,49.7%,1:46,45.8,43.4
33,Sebastian Baez[ARG],13,5-8,38.5%,59.1%,60.3%,17,1.6%,32,3.0%,9.8%,69.7%,63.3%,49.5%,54.9%,70.4%,6.6,2.7,Sebastian Baez[ARG],13,37.9%,39.1%,9.3%,4.1%,27.8%,52.1%,23.6%,6.3,2.4,45.0,43.8,Sebastian Baez[ARG],13,41.9%,39,93,0.56,2.8,7.2,1.18,3.0,61.3%,76,124,0.77,3.8,9.5,1.45,3.7,Sebastian Baez[ARG],13,0.93,2107,48.7%,7,4-3,57.1%,21.2%,33,14-19,42.4%,327,153-174,46.8%,1:58,46.6,43.8
34,Flavio Cobolli[ITA],15,8-7,53.3%,64.1%,63.5%,90,7.6%,41,3.5%,8.0%,56.7%,73.2%,52.1%,56.6%,79.4%,6.6,2.4,Flavio Cobolli[ITA],15,34.3%,35.0%,7.2%,2.8%,25.7%,48.6%,18.9%,5.9,2.0,31.0,49.8,Flavio Cobolli[ITA],15,45.9%,34,74,0.41,1.9,4.9,0.89,2.3,67.0%,75,112,0.62,2.9,7.5,0.97,2.5,Flavio Cobolli[ITA],15,0.95,2250,49.9%,5,3-2,60.0%,13.2%,38,19-19,50.0%,360,177-183,49.2%,1:48,42.7,43.3
35,Tallon Griekspoor[NED],17,8-9,47.1%,66.7%,65.4%,157,11.0%,54,3.8%,11.3%,66.6%,75.3%,49.6%,55.9%,85.8%,6.4,2.1,Tallon Griekspoor[NED],17,32.7%,33.6%,8.7%,3.1%,25.9%,45.5%,15.8%,6.0,2.0,43.0,47.0,Tallon Griekspoor[NED],17,42.7%,35,82,0.37,1.8,4.8,0.78,2.1,68.0%,68,100,0.44,2.2,5.9,0.71,1.9,Tallon Griekspoor[NED],17,0.98,2768,50.3%,10,2-8,20.0%,22.2%,45,22-23,48.9%,447,228-219,51.0%,1:58,44.6,43.5
36,Giovanni Mpetshi Perricard[FRA],4,1-3,25.0%,68.6%,69.3%,71,19.9%,35,9.8%,22.9%,57.1%,84.8%,47.1%,61.0%,88.9%,6.6,2.1,Giovanni Mpetshi Perricard[FRA],4,19.7%,20.2%,11.7%,2.3%,14.6%,27.0%,3.8%,5.7,1.1,32.5,79.5,Giovanni Mpetshi Perricard[FRA],4,40.0%,2,5,0.09,0.5,1.3,0.20,0.5,57.1%,8,14,0.26,1.4,3.5,0.60,1.5,Giovanni Mpetshi Perricard[FRA],4,0.63,657,46.3%,6,2-4,33.3%,60.0%,10,3-7,30.0%,107,50-57,46.7%,1:46,42.2,38.5
37,Matteo Arnaldi[ITA],20,11-9,55.0%,62.0%,61.6%,119,7.6%,65,4.2%,9.4%,55.9%,72.1%,49.1%,54.2%,76.4%,6.5,2.5,Matteo Arnaldi[ITA],20,37.5%,36.7%,3.9%,3.4%,31.4%,47.6%,22.3%,6.6,2.5,39.5,78.7,Matteo Arnaldi[ITA],20,39.3%,53,135,0.57,2.8,6.8,1.08,2.7,57.1%,76,133,0.55,2.7,6.7,1.16,2.9,Matteo Arnaldi[ITA],20,0.99,3140,49.7%,8,6-2,75.0%,16.3%,49,27-22,55.1%,480,238-242,49.6%,1:60,48.9,45.8
38,Jiri Lehecka[CZE],16,10-6,62.5%,68.3%,67.5%,117,11.3%,43,4.2%,11.2%,62.8%,78.1%,51.8%,58.4%,88.4%,6.3,2.0,Jiri Lehecka[CZE],16,33.4%,33.4%,7.1%,3.6%,27.9%,40.7%,14.1%,6.4,2.1,30.5,69.8,Jiri Lehecka[CZE],16,34.8%,23,66,0.40,2.1,4.1,0.74,1.4,71.2%,47,66,0.40,2.1,4.1,0.61,1.2,Jiri Lehecka[CZE],16,1.06,2072,50.8%,6,5-1,83.3%,19.4%,31,20-11,64.5%,327,168-159,51.4%,1:33,48.2,43.2
39,Alexandre Muller[FRA],10,6-4,60.0%,64.5%,63.7%,37,5.2%,12,1.7%,4.9%,65.7%,69.9%,54.1%,56.9%,81.3%,6.4,2.3,Alexandre Muller[FRA],10,35.6%,37.4%,10.5%,3.5%,24.0%,52.8%,23.0%,5.9,2.1,29.0,125.9,Alexandre Muller[FRA],10,40.0%,26,65,0.58,2.8,6.5,1.13,2.6,59.6%,31,52,0.46,2.3,5.2,0.91,2.1,Alexandre Muller[FRA],10,1.00,1377,50.5%,3,2-1,66.7%,13.0%,23,12-11,52.2%,225,117-108,52.0%,1:40,43.3,43.4
40,Nuno Borges[POR],13,6-7,46.2%,63.5%,63.4%,68,6.2%,39,3.5%,9.0%,60.5%,70.4%,52.8%,58.0%,78.0%,6.7,2.5,Nuno Borges[POR],13,37.4%,37.0%,6.2%,4.2%,28.7%,51.1%,17.2%,6.8,2.6,43.0,93.6,Nuno Borges[POR],13,31.2%,29,93,0.55,2.9,7.2,0.91,2.2,60.0%,54,90,0.55,2.8,6.9,1.13,2.8,Nuno Borges[POR],13,1.02,2256,50.1%,9,5-4,55.6%,28.1%,32,13-19,40.6%,333,157-176,47.1%,2:05,50.8,43.2
