Surface,Local,Visitante,W_OR_L,1_M,1_M W%,1_SPW,1_SPW-InP,1_Ace%,1_DF%,1_DF/2s,1_1stIn,1_1st%,1_2nd%,1_2%-InP,1_Hld%,1_RPW,1_vAce%,1_vDF%,1_v1st%,1_v2nd%,1_Brk%,1_BPConv%,1_BPChnc,1_BP/G,1_BP/S,1_BP/M,1_Bks/S,1_Bks/M,1_BPSvd%,1_BPvs/G,1_BPvs/S,1_BPvs/M,1_Bkn/S,1_Bkn/M,1_TPW%,1_TB W%,1_TB/S,1_S W%,1_G W%,2_M,2_M W%,2_SPW,2_SPW-InP,2_Ace%,2_DF%,2_DF/2s,2_1stIn,2_1st%,2_2nd%,2_2%-InP,2_Hld%,2_RPW,2_vAce%,2_vDF%,2_v1st%,2_v2nd%,2_Brk%,2_BPConv%,2_BPChnc,2_BP/G,2_BP/S,2_BP/M,2_Bks/S,2_Bks/M,2_BPSvd%,2_BPvs/G,2_BPvs/S,2_BPvs/M,2_Bkn/S,2_Bkn/M,2_TPW%,2_TB W%,2_TB/S,2_S W%,2_G W%
Hard,Lorenzo Sonego,Joao Fonseca,1,0.2520619105352816,-0.7427904181896287,0.4569689113009469,0.1705132562359055,0.1868538383803476,-0.8265529957286023,-0.620316393007537,1.4220893360476006,0.2357567159428888,-0.1645617219964752,-0.5452933518172384,0.4759833187961553,-0.925403199079139,-1.7818519058274334,-0.6589990918143233,-0.1774770627740234,-1.7487156574605618,-1.00772853874616,-0.8364929713690976,-0.2432965810601603,-1.0830991452183003,-0.8837546140948768,-1.0471052796022502,-1.2000405088540542,-1.328292519614228,-0.1070859124147417,-0.6662917110718599,-0.4974271825061881,-0.7523990892019389,-0.3311648481121956,-0.4702321638992403,-0.461030466678701,0.0741856524421295,0.2062871679531018,-0.7304471872487844,-0.4248299361155406,-1.3311305728570166,2.262646356265177,2.43514041516457,2.430149557377936,0.2394064804248203,-1.5973104203169686,-1.430621733253688,2.3057484112308497,1.270282672712823,2.664369089626573,1.8583577610091295,1.678164752371938,-0.1000435890896368,0.8577008137857185,1.0674316765738954,-0.0352080003073972,0.4928697674375522,0.312283565279973,-1.252986538002161,-0.9624436240676736,2.316551385145567,0.3602033024272976,2.103525061321055,-0.7656565586655667,0.3533054272119685,0.2762786752842124,-2.1321334754299515,-3.1389370482287045,-2.4533507884824406,-2.1525715127292684,-1.7890135867328032,1.24558405214845,0.0741856524421295,1.8985412237039705,1.4980230864261797,1.179410682019286
Hard,Fabian Marozsan,Lorenzo Sonego,0,0.553622383562386,0.0812809554512053,-0.689797177895353,-0.5273156014697166,-0.8116463604646335,-0.1200253565225994,0.0917701181178682,0.9660072327272092,-0.8996986024631363,-0.5939530059035456,-0.5943474561606337,-0.757834468294783,0.375163459086138,0.2079647597270969,0.4313782355887616,0.1544840829814378,0.5834388755142438,0.4373373435561327,0.3852214907545535,0.556881114680594,0.4789024498137461,0.5675296218476602,0.3360982847055423,0.7546872669941399,0.6896250165772074,-0.7706015449706239,0.3366526540152551,0.6346484742320323,0.381568710318396,0.8372847103213982,0.7166711166509662,-0.0641433692770369,-0.0840157356312622,-0.3577975172971874,-0.0232573587024858,-0.1155787326196708,0.2520619105352816,-0.7427904181896287,0.4569689113009469,0.1705132562359055,0.1868538383803476,-0.8265529957286023,-0.620316393007537,1.4220893360476006,0.2357567159428888,-0.1645617219964752,-0.5452933518172384,0.4759833187961553,-0.925403199079139,-1.7818519058274334,-0.6589990918143233,-0.1774770627740234,-1.7487156574605618,-1.00772853874616,-0.8364929713690976,-0.2432965810601603,-1.0830991452183003,-0.8837546140948768,-1.0471052796022502,-1.2000405088540542,-1.328292519614228,-0.1070859124147417,-0.6662917110718599,-0.4974271825061881,-0.7523990892019389,-0.3311648481121956,-0.4702321638992403,-0.461030466678701,0.0741856524421295,0.2062871679531018,-0.7304471872487844,-0.4248299361155406
Hard,Daniil Medvedev,Hugo Gaston,1,1.156743329616595,1.2446758358853245,-0.2884290466766468,0.2702030930509986,-0.1810146559309614,1.5499490634188609,1.3686148966875604,-0.6017749974366219,0.0843626734887521,-0.5181780734493553,0.3131534741921771,-0.1883801050220422,1.2005230690756417,-1.3757668720407945,-0.2955399826799612,1.2926365827144453,0.968357584840183,1.3682932485008792,0.607351392958854,2.116721179795482,1.6733742577794293,2.0188138577901964,2.2572143462441425,2.188154302616148,2.5393827580860235,-0.2397890389259181,0.1052039543797676,0.068610645862922,0.381568710318396,0.1499614406545783,0.3210366898008975,0.6899421157861247,1.191183331869412,-0.9603425219963604,1.2759983728128068,0.7928466776494497,-0.8033997450595838,-0.6155441031421468,-1.7218866581720258,-1.65713375204073,-1.2846201388648877,-0.3769444980520552,-0.5220975638867914,-0.8583211805543403,-1.8332951975969791,-0.6949862491757974,-1.0358343952511917,-1.849288664567536,-0.300130767268909,0.0049222428337773,-0.2955399826799612,0.1544840829814378,-0.9109514077511672,-0.3268801903537336,-0.4894149991748781,-0.729480497459606,-0.0723922307857994,-0.0544493364134274,0.0287197148593658,-0.4181493985147769,-0.3193337515185098,-1.2129453000078771,1.2624474525572078,1.3893655787241803,1.5155365098387303,1.765171124371605,1.9035743972011725,-1.334182080962362,0.8747805557226284,-1.716728804491067,-1.207389164640474,-1.3912399470401358
Hard,Jakub Mensik,Casper Ruud,1,0.2520619105352816,0.5114946872784051,-0.0017375243775711,-0.5605455470747465,1.132801395180856,0.2653533557715836,0.1408795326782407,-0.6302801288941461,0.6647065028962761,-0.7455028708119233,-0.716982717019122,0.3019833744628161,-0.1000435890896368,-0.2793372808168695,0.2496486810215812,-0.1774770627740234,0.0853087810924413,-0.1601418193188538,-0.0868045514295842,0.384690977622457,-0.1642746775523905,-0.26177565583379,0.6434768545517181,-0.2009574234205329,0.5214652218945883,0.3794922181262385,-0.1262447452557207,-0.1200686302601149,0.5941876727284586,-0.3655310115955363,0.0572804052341846,-0.0244546595368705,0.2227990776019827,1.9882819690846976,0.4948003063953843,0.0583750693467565,1.3075235661301472,0.6266223056546982,0.8583370425196561,1.0012618963616506,-0.1284620138864883,-0.5696338541991466,-0.3502146129254868,1.023017495642261,0.437615439215071,0.7699957782718515,0.5829510480808514,0.9505286215234376,-0.2000871781792736,0.695266800271064,-0.1138104281127801,-0.4857266981183803,0.1305933351307859,-0.0211931767897871,0.163091588550253,0.8810037256135578,-0.0723922307857994,-0.26177565583379,-0.2786588549868098,-0.0706422383639865,-0.1511739568358908,0.1878099242767598,-1.1291891103428362,-1.4408235631213728,-1.3902559764321265,-1.0528542812623565,-0.9977447330326652,0.4518098573451263,-0.0408699025203371,-0.2295964524675764,0.5523622691840356,0.5802364752460385
Hard,Ben Shelton,Jannik Sinner,0,1.6090840391572516,0.6993344856818307,1.489058391577623,1.5661709716471572,0.7123802588250742,-0.1842551419049634,0.3618718981999184,2.0492022281131312,0.79086820494139,1.1236121297247357,1.4413978740902695,1.3459830404628408,-0.925403199079139,-0.7260308179821726,-0.2046752053963706,-0.7702648230516328,-0.9109514077511672,-0.7298312536880264,-0.3367006914094222,0.9113902203885232,-0.99121669845171,-0.6764282946745142,-0.5860374248329863,-0.6787797686278692,-0.6556533408837495,1.4558620220502236,-0.9748899772525106,-0.6861064586292251,-0.6815261017319175,-1.1903189351957206,-1.2615010175993782,0.3327437281246271,0.2707388921696773,1.270356006038875,0.7826101203386455,0.3482980726241354,2.2875951034682367,2.692860088092377,1.8904265227963255,1.9981602645125447,0.3970644065582385,-0.7623232103462383,-0.8413087585292147,-0.4592493401490005,1.5478384172120734,2.0581696299930625,1.6130872392921531,1.804710166432547,1.425621144527323,-0.7260308179821726,-0.5681343145307327,1.1029444994256117,1.692910449453713,1.3682932485008792,0.4824033229689357,2.9979295282694776,1.8571391513126116,1.8114875383698337,1.5656125640902474,1.970962327521904,1.6985837846729257,1.868716193418328,-1.5149369430686497,-1.6295028392444093,-1.7446209137822315,-1.8432760413791995,-1.92089172901616,2.198113085912448,1.6705814775463572,-1.024443054411166,3.0768654943434965,2.1458206929438823
Hard,Alex Michelsen,Karen Khachanov,1,1.4583038026436994,0.4630199005936501,-0.2024215899869241,-0.0288664173942695,-0.6277121133089789,-0.1842551419049634,0.0672154108376818,1.0800277585573097,-0.5464458367368146,-0.0887867895422863,-0.0792793605549855,-0.0143801606887065,0.5252288427205932,-0.4823797977101891,0.3405134583051717,0.5812912703813152,0.2664469972458232,0.7013397643613596,0.6767669873976979,1.4077029683796238,0.5707848965803372,0.3602033024272976,0.4129429271670861,0.928440847069534,0.8577848112598272,-0.1660650797530423,-0.1262447452557207,-0.1200686302601149,-0.1854151894417717,-0.0562355402454674,-0.0745977370491717,0.3724324378647935,-0.0073120323229511,0.5267898300271299,0.5194697190190924,0.5415800748090547,1.3075235661301472,0.9053523290920388,0.6289838246803956,0.2369731474459688,0.4233407275804745,-1.019242351875694,-0.9395275876499602,0.4814199979492968,0.4628477796240938,0.4416377376370358,-0.1038064127266804,0.317801551220394,0.2250980754516842,0.695266800271064,-0.1138104281127801,-0.2011885731851278,0.968357584840183,0.3400732937857864,0.3158058963157104,1.2861569892797624,0.387020003047156,0.7748559412680218,0.4129429271670861,0.8415640570318376,0.6896250165772074,-0.3724921654370945,-0.6662917110718599,-0.4974271825061881,-0.6815261017319175,-0.1937001941788315,-0.3383540216158839,0.4518098573451263,0.9371023146606312,0.3473083392656743,0.9552960087046014,0.4062826732796112
Hard,Gael Monfils,Lorenzo Sonego,1,0.3274520287920577,0.3963670689021127,0.2276156934616895,0.4363528210761476,0.502169690647184,1.1003405657423138,0.9266301656442056,-0.7443006547242431,0.3871507583970283,0.2143129402744691,0.828221569797828,0.3494379047355462,0.1500653836344552,-1.8630689125847613,-0.5681343145307327,0.8421178849034634,-0.8203822996744743,0.1177554657392796,-0.0035058381029715,0.4555927987640428,0.2951375562805649,0.5675296218476602,0.6434768545517181,0.3637417118245008,0.5214652218945883,0.3205130507879379,-0.2805438783460464,-0.1200686302601149,0.0980767604383121,-0.2624325211455136,-0.2064758793325275,0.2930550183844607,0.6063175941435388,0.2062871679531018,0.4372383436067321,0.3289698724056434,0.2520619105352816,-0.7427904181896287,0.4569689113009469,0.1705132562359055,0.1868538383803476,-0.8265529957286023,-0.620316393007537,1.4220893360476006,0.2357567159428888,-0.1645617219964752,-0.5452933518172384,0.4759833187961553,-0.925403199079139,-1.7818519058274334,-0.6589990918143233,-0.1774770627740234,-1.7487156574605618,-1.00772853874616,-0.8364929713690976,-0.2432965810601603,-1.0830991452183003,-0.8837546140948768,-1.0471052796022502,-1.2000405088540542,-1.328292519614228,-0.1070859124147417,-0.6662917110718599,-0.4974271825061881,-0.7523990892019389,-0.3311648481121956,-0.4702321638992403,-0.461030466678701,0.0741856524421295,0.2062871679531018,-0.7304471872487844,-0.4248299361155406
Hard,Corentin Moutet,Jakub Mensik,0,-1.1049602180866882,-1.385081341762631,-1.893901571551471,-1.65713375204073,-1.705041275220669,-0.3769444980520552,-0.2765504910849276,0.7094610496094941,-2.009921580460136,-1.477993884535748,-1.722591856058726,-2.0865613159311764,0.3001307672689104,-1.7412434024487695,-0.2955399826799612,0.9369639265478809,-0.5260326984252279,0.270598972521253,0.024260399672566,-0.9523147924760186,0.4789024498137461,0.7748559412680218,0.2592536422439979,0.6678104769564424,0.1851456325293488,-1.2129453000078771,1.493896152192696,1.7667241309702535,1.2320445599586465,2.1431989226883563,1.6398181126344604,-1.0960498225213635,-0.525062029654052,1.270356006038875,-1.552760941372387,-1.1593015444182335,0.2520619105352816,0.5114946872784051,-0.0017375243775711,-0.5605455470747465,1.132801395180856,0.2653533557715836,0.1408795326782407,-0.6302801288941461,0.6647065028962761,-0.7455028708119233,-0.716982717019122,0.3019833744628161,-0.1000435890896368,-0.2793372808168695,0.2496486810215812,-0.1774770627740234,0.0853087810924413,-0.1601418193188538,-0.0868045514295842,0.384690977622457,-0.1642746775523905,-0.26177565583379,0.6434768545517181,-0.2009574234205329,0.5214652218945883,0.3794922181262385,-0.1262447452557207,-0.1200686302601149,0.5941876727284586,-0.3655310115955363,0.0572804052341846,-0.0244546595368705,0.2227990776019827,1.9882819690846976,0.4948003063953843,0.0583750693467565
Hard,Corentin Moutet,Laslo Djere,1,-1.1049602180866882,-1.385081341762631,-1.893901571551471,-1.65713375204073,-1.705041275220669,-0.3769444980520552,-0.2765504910849276,0.7094610496094941,-2.009921580460136,-1.477993884535748,-1.722591856058726,-2.0865613159311764,0.3001307672689104,-1.7412434024487695,-0.2955399826799612,0.9369639265478809,-0.5260326984252279,0.270598972521253,0.024260399672566,-0.9523147924760186,0.4789024498137461,0.7748559412680218,0.2592536422439979,0.6678104769564424,0.1851456325293488,-1.2129453000078771,1.493896152192696,1.7667241309702535,1.2320445599586465,2.1431989226883563,1.6398181126344604,-1.0960498225213635,-0.525062029654052,1.270356006038875,-1.552760941372387,-1.1593015444182335,-0.954179981573136,-0.239864506335296,-0.8331429390448909,-1.291604350385402,0.3182354434915291,0.0726639996244923,0.1899889472386139,0.595440523779397,-0.697839879190954,-1.1748941547189922,-1.15846965610968,-0.4256527563856842,0.0750326918172276,-0.7260308179821726,0.3405134583051717,-0.6279957605850066,1.172138078012739,0.270598972521253,0.1908578263257913,-0.7699958238262264,0.2951375562805649,0.3602033024272976,0.5666322120901743,0.4506185018621984,0.6896250165772074,0.5859193038102892,1.108148319466883,1.2006863026011434,1.5155365098387303,0.3905245850379655,0.5847929743676097,-0.3419643374582018,-0.1942773091369597,0.6165305754078578,-0.0890424590323741,-0.0769223321826869
Hard,Lorenzo Musetti,Denis Shapovalov,1,0.553622383562386,-0.1004994946166258,-0.4891131122859999,-0.3279359278395378,-1.1269622127314691,-0.6980934249638744,-0.6694258075679098,0.2533789462891059,-0.9249309428721564,0.2395712510925321,-0.1528605170700757,-0.8369253520826636,0.1500653836344552,-0.1981202740595422,0.3405134583051717,-0.2486115940073366,0.6966502606101083,-0.0350880410426934,-0.7948436147057912,0.8911325572052129,0.8464322368801105,0.9821822606883844,1.1045447093209828,0.1031113417114081,0.1851456325293488,-1.2571796755116045,0.1823535209249304,0.2572899219859591,0.4524416977884167,0.9747493642547622,1.1123055435010354,-0.3419643374582018,0.3426486140212191,-0.0244747487401985,-0.2123895221509142,-0.5407991374264921,0.553622383562386,0.2630614055190365,0.8583370425196561,1.7323206996723062,0.922590827002965,2.513395844154319,2.399912602455389,-0.402239077233952,1.4469090555759794,-0.1393034111784122,1.490451978433665,0.9505286215234376,0.4752070481757748,-1.4569838787981222,0.1587839037379907,0.9606754369589852,-0.0505448810225972,0.3261784295328793,-0.0868045514295842,0.6277829358221798,0.7545497901135194,1.1895085801087468,0.4897875696286305,0.8415640570318376,0.3533054272119685,0.2910234671187876,-1.1291891103428362,-1.0634650108752992,-1.319382988962106,-0.8810234638456513,-1.1296228753160218,0.7693195352664576,-0.7264092508383693,-0.1783160265357318,0.5030234439366195,0.8121748778679416
Hard,Corentin Moutet,Learner Tien,0,-1.1049602180866882,-1.385081341762631,-1.893901571551471,-1.65713375204073,-1.705041275220669,-0.3769444980520552,-0.2765504910849276,0.7094610496094941,-2.009921580460136,-1.477993884535748,-1.722591856058726,-2.0865613159311764,0.3001307672689104,-1.7412434024487695,-0.2955399826799612,0.9369639265478809,-0.5260326984252279,0.270598972521253,0.024260399672566,-0.9523147924760186,0.4789024498137461,0.7748559412680218,0.2592536422439979,0.6678104769564424,0.1851456325293488,-1.2129453000078771,1.493896152192696,1.7667241309702535,1.2320445599586465,2.1431989226883563,1.6398181126344604,-1.0960498225213635,-0.525062029654052,1.270356006038875,-1.552760941372387,-1.1593015444182335,-1.1803503363434644,0.5963255639767263,-0.7758046345850756,-0.6934653294948656,-1.2057911757981783,-0.95501256649333,-0.7185352221282827,1.4505944675051248,-1.8080628571879536,0.7952540890899172,0.3867346307072728,-0.8369253520826636,-0.0750326918172276,0.2485732631057603,-1.4767820873666369,-0.2486115940073366,0.741934814648454,0.1316503299921863,0.0797928752236403,-1.0130877820259492,0.2032551095139738,-1.0910809335152394,0.3360982847055423,-0.8959717437221131,0.3533054272119685,0.2172995079459118,1.3395970191023705,-0.1200686302601149,1.7281554722487935,-0.1937001941788315,0.9804274012176788,-0.5404078861590339,0.6734333345383112,0.1678268485042184,0.0260814665449303,-0.3861735356785578
Hard,Holger Rune,Matteo Berrettini,1,1.5336939209004754,1.04471734081071,0.7149912813701184,0.9348020051515948,0.1080248753136389,0.0726639996244923,-0.0555581255632499,-0.6872903918091946,0.4628477796240938,1.2246453729969875,1.269708508888386,0.7448923236749495,-0.1000435890896368,-0.1169032673022138,-0.0229456508291896,-0.3434576356517541,0.2664469972458232,-0.1184572265601334,-0.0729214325418154,1.1038380206299705,-0.0723922307857994,0.152876983006935,-0.201814212525266,0.016234551673711,-0.1511739568358908,0.2467890916150621,-0.8205908441621854,-0.8747857347522622,-1.0358910390820222,-0.7091926464289466,-0.8658665907493093,0.4121211476049599,0.5535837981190748,-0.38343773026311,0.8319489455860608,0.3869544730611192,-0.5018392720324794,0.4690792489292445,0.7436604336000227,-0.0953263086043291,1.0802487531363831,-1.2119317080227854,-1.1605199531716377,0.8804918383546396,0.9674945878045494,-0.4929197626312937,-1.1829967082813777,0.9188922680082852,-0.375163459086138,-1.0508988450114831,-1.022458200948685,0.0833495517481246,-1.0468050698662033,-0.2296161405833868,0.0936759941114099,-0.5978056867680894,-0.4399220178521638,-0.26177565583379,-0.432348139909898,-0.0706422383639865,-0.3193337515185098,0.8365807649980669,-0.6662917110718599,-0.4974271825061881,-0.7523990892019389,-0.8466573003623103,-0.9977447330326652,0.2136775989041278,0.0741856524421295,0.1037263160894127,0.7414944326324654,0.4062826732796112
Hard,Alexandre Muller,Nuno Borges,0,-0.3510590355189272,-0.4398230014099103,-0.6611280256654454,-0.6602353838898358,-0.9167516445535784,-0.7623232103462383,-0.6448711002877234,0.7949764439820669,-1.0510926449172702,-0.1645617219964752,-0.5698204039889387,-0.7736526450523591,0.3251416645413196,0.938917820543047,0.4313782355887616,-0.1774770627740234,0.8325039227251456,0.4929168005677598,0.801715057387617,-0.3344560653850564,0.2032551095139738,0.3602033024272976,0.1055643573209103,1.0153176371072317,0.6896250165772074,-0.844325504143498,0.3366526540152551,0.6346484742320323,0.381568710318396,0.9747493642547622,0.7166711166509662,-0.0641433692770369,-0.1415435131124957,0.0909062096064519,-0.3768522729756349,-0.1155787326196708,0.2520619105352816,-0.3246953830336175,-0.5177822645159075,-0.4940856558646868,-0.2335672979754338,0.2653533557715836,0.1408795326782407,-0.4307442086914763,-0.3698194538736551,-0.4171448301771048,-0.3736039866153547,-0.7894708218099352,0.3501525618137301,-0.522988301088853,0.7039725674395338,-0.2486115940073366,1.0362844158977016,-0.0211931767897871,-0.3089344536338847,0.3644333144391468,0.2951375562805649,0.5675296218476602,0.5666322120901743,0.1465497367302569,0.1851456325293488,-0.9770286306546744,0.2595030874700931,0.4459691981089961,0.4524416977884167,0.8372847103213982,0.8485492589343225,-0.1832094984975339,0.2132111146884438,0.1934670614701403,-0.2946208975632746,-0.5407991374264921
Hard,Jaume Munar,Casper Ruud,0,-1.1049602180866882,-1.9364820403017189,-1.3205185269533195,-0.959304894335104,-1.100685891709233,0.5222724973010394,0.6565283855621551,0.4244097350342515,-1.0510926449172702,-1.629543749444127,-1.379213125654959,-1.1849252407493385,0.8753814045343207,-0.8072478247395004,-0.2046752053963706,0.7472718432590458,0.7192925376292811,0.5484962575793861,0.274156539652404,-0.8105111501928469,0.7545497901135194,0.7748559412680218,1.258233994244071,0.8850024520506854,1.3622641953076866,-0.5494296674519965,1.0309987529217202,1.3893655787241803,1.8699014471888349,1.2840448356048315,1.6398181126344604,-0.3022756277180354,-2.322805075942597,-1.434686461865922,-1.166273476934294,-0.3088607348045901,1.3075235661301472,0.6266223056546982,0.8583370425196561,1.0012618963616506,-0.1284620138864883,-0.5696338541991466,-0.3502146129254868,1.023017495642261,0.437615439215071,0.7699957782718515,0.5829510480808514,0.9505286215234376,-0.2000871781792736,0.695266800271064,-0.1138104281127801,-0.4857266981183803,0.1305933351307859,-0.0211931767897871,0.163091588550253,0.8810037256135578,-0.0723922307857994,-0.26177565583379,-0.2786588549868098,-0.0706422383639865,-0.1511739568358908,0.1878099242767598,-1.1291891103428362,-1.4408235631213728,-1.3902559764321265,-1.0528542812623565,-0.9977447330326652,0.4518098573451263,-0.0408699025203371,-0.2295964524675764,0.5523622691840356,0.5802364752460385
Hard,Lorenzo Musetti,Matteo Arnaldi,1,0.553622383562386,-0.1004994946166258,-0.4891131122859999,-0.3279359278395378,-1.1269622127314691,-0.6980934249638744,-0.6694258075679098,0.2533789462891059,-0.9249309428721564,0.2395712510925321,-0.1528605170700757,-0.8369253520826636,0.1500653836344552,-0.1981202740595422,0.3405134583051717,-0.2486115940073366,0.6966502606101083,-0.0350880410426934,-0.7948436147057912,0.8911325572052129,0.8464322368801105,0.9821822606883844,1.1045447093209828,0.1031113417114081,0.1851456325293488,-1.2571796755116045,0.1823535209249304,0.2572899219859591,0.4524416977884167,0.9747493642547622,1.1123055435010354,-0.3419643374582018,0.3426486140212191,-0.0244747487401985,-0.2123895221509142,-0.5407991374264921,0.553622383562386,0.2630614055190365,-0.6324588734355379,-0.7599252207049252,-0.102185692864252,0.0726639996244923,-0.2765504910849276,-1.713475124280068,-0.2184254114195212,-0.2403366544506641,-0.42265809095875,-0.4256527563856842,0.1750762809068644,-1.5788093889341135,-0.6589990918143233,0.5575797599702109,-0.4128213133293635,0.1455451942450933,0.0520266374481035,0.6682982621888003,0.2951375562805649,0.5675296218476602,0.6434768545517181,0.4506185018621984,0.5214652218945883,-0.7116223776323233,0.0280543878346048,0.2572899219859591,0.381568710318396,0.5967215659380117,0.7166711166509662,-0.2228982082377026,0.6063175941435388,-0.0244747487401985,0.3550069681943717,-0.1349069328381617
Hard,Lorenzo Musetti,Ben Shelton,0,0.553622383562386,-0.1004994946166258,-0.4891131122859999,-0.3279359278395378,-1.1269622127314691,-0.6980934249638744,-0.6694258075679098,0.2533789462891059,-0.9249309428721564,0.2395712510925321,-0.1528605170700757,-0.8369253520826636,0.1500653836344552,-0.1981202740595422,0.3405134583051717,-0.2486115940073366,0.6966502606101083,-0.0350880410426934,-0.7948436147057912,0.8911325572052129,0.8464322368801105,0.9821822606883844,1.1045447093209828,0.1031113417114081,0.1851456325293488,-1.2571796755116045,0.1823535209249304,0.2572899219859591,0.4524416977884167,0.9747493642547622,1.1123055435010354,-0.3419643374582018,0.3426486140212191,-0.0244747487401985,-0.2123895221509142,-0.5407991374264921,1.6090840391572516,0.6993344856818307,1.489058391577623,1.5661709716471572,0.7123802588250742,-0.1842551419049634,0.3618718981999184,2.0492022281131312,0.79086820494139,1.1236121297247357,1.4413978740902695,1.3459830404628408,-0.925403199079139,-0.7260308179821726,-0.2046752053963706,-0.7702648230516328,-0.9109514077511672,-0.7298312536880264,-0.3367006914094222,0.9113902203885232,-0.99121669845171,-0.6764282946745142,-0.5860374248329863,-0.6787797686278692,-0.6556533408837495,1.4558620220502236,-0.9748899772525106,-0.6861064586292251,-0.6815261017319175,-1.1903189351957206,-1.2615010175993782,0.3327437281246271,0.2707388921696773,1.270356006038875,0.7826101203386455,0.3482980726241354
Hard,Mattia Bellucci,Tomas Machac,0,-1.0295700998299122,-0.0096092695827102,0.1416082367719667,-0.5273156014697166,1.0802487531363831,-0.1842551419049634,-0.0310034182830638,0.7379661810670184,-0.2941224326465868,0.4416377376370358,0.4357887350506654,-0.1251073979917377,-0.5752506372654103,1.5074368678443413,-1.022458200948685,-0.153765552362919,-1.0241627928470316,-0.6047774754118667,-0.6143630691647979,-1.0333454452092594,-0.5318044646187544,-0.4691019752541516,-0.66288206729453,-0.8525333487032642,-0.9919729302489888,0.7186224303214672,0.7995500532862319,0.8233277503550693,0.6650606601984793,0.0468629502045556,-0.0745977370491717,-0.262586917977869,0.8747805557226284,-0.1142154941209261,0.0260814665449303,-0.5214709372080002,1.0059630931030428,0.5357320806207826,0.1702773890018711,0.4363528210761476,-0.4175015451310883,0.0084342142421283,-0.0555581255632499,-0.288218551403855,0.1348273543068005,0.290087872728658,0.2640993698487844,0.3336197279779683,0.0500217945448184,0.167356256348433,-0.2955399826799612,0.0122150205148115,-0.095829435060943,0.2011246512567196,0.4962864418567038,0.729071251738731,-0.0723922307857994,0.152876983006935,-0.1249695700637223,0.4940568968810472,0.3533054272119685,0.143575548773036,-0.3576934448912091,-0.3087479063831519,-0.4689071393218549,-0.2967986846288546,-0.3383540216158839,0.2136775989041278,0.4529101875269161,-0.1398557070868484,0.8812877708334771,0.3482980726241354
Hard,Luca Nardi,Gabriel Diallo,0,-1.4065206911137926,-1.3063098133999045,-2.2666005505402667,-1.6239038064356963,-1.33717278090936,1.7426384195659528,1.6632713840497972,-0.2312082884888064,-1.6314364743247942,-2.488326317258266,-1.7716459604021215,-2.213106729991785,-0.1000435890896368,-0.9290733348754916,0.3405134583051717,-0.8413993542849459,0.6740079835909354,-0.2157212763304802,-0.3505838102971902,-1.2663085718173273,0.0194902159807916,-0.26177565583379,-0.201814212525266,-0.4181493985147769,-0.4874935462011296,-1.4783515530302316,1.4167465856475334,1.5780448548472166,1.5864094973087508,2.2119312496550383,2.167330681767885,-1.532625629663194,-2.322805075942597,-0.5372790080586436,-1.7994550676094676,-1.429896347477121,-0.8787898633163599,0.4206044622444902,-0.5464514167458151,-1.125454622360253,0.4233407275804745,-0.3769444980520552,-0.0310034182830638,1.7641509135378886,-0.6726075387819285,-1.149635843900929,-1.2565778647964705,-0.0301983374462809,0.375163459086138,-1.497592382176786,-0.1138104281127801,1.1740790306589246,-0.8430245766936473,0.2428092440154396,-0.4061162858482661,-0.5167750340348485,0.9383146836467016,1.3968348995291096,1.5656125640902474,0.7981256620129887,0.8577848112598272,-0.5199400837828462,-0.3576934448912091,0.068610645862922,0.1689497479083328,0.2874260945879424,0.3210366898008975,-0.0244546595368705,-0.525062029654052,0.0909062096064519,0.3632301057356077,0.174344270657708
Hard,Kei Nishikori,Aleksandar Kovacevic,1,-0.954179981573136,0.2206459671698752,-0.1164141332972046,0.203743201840939,-1.5736596701094872,-1.2119317080227854,-1.0868558313310788,0.9945123641847368,-0.9753956236902046,1.0225788864524812,0.3867346307072728,-0.0143801606887065,0.0750326918172276,-0.0356862605448865,0.0679191264544008,-0.4620151877072759,0.5607965984950709,-0.00729831253688,-0.5032981180626469,-0.8712841397427776,0.5707848965803372,0.5675296218476602,-0.0481249276021778,0.016234551673711,-0.3193337515185098,-0.2840234144296436,-0.2033943118008835,-0.3087479063831519,-0.6815261017319175,-0.0562355402454674,-0.3383540216158839,-0.1435207887573698,-2.322805075942597,-1.819289656354756,0.0260814665449303,-0.0382659317457031,-0.2756689172621511,-1.112410666660885,0.0269316278523332,-0.2614760366294782,1.0802487531363831,0.8434214242128586,0.5583095564414098,-1.0578571007570068,0.79086820494139,-0.5939530059035456,-0.3245498822719621,0.2070743139173593,-1.0004358908963666,1.4668283644656772,-0.6589990918143233,-0.8176878438738416,-1.2958701170771052,-0.8965696247229065,-0.558830593613722,-0.5370326972181587,-1.0830991452183003,-0.8837546140948768,-0.8165713522176182,-1.0697253237975075,-0.9919729302489888,0.8513255568326421,0.4138022205604179,0.8233277503550693,0.8068066351385212,-0.0906017037288084,-0.0745977370491717,-0.6594740153795331,-0.9517263793065333,0.4755094040952856,-1.1991660270992377,-0.5214709372080002
