Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
88,Adam Walton[AUS],4,2-2,50.0%,65.7%,64.7%,20,8.2%,7,2.9%,8.2%,65.3%,76.3%,45.9%,50.0%,84.6%,6.3,2.2,Adam Walton[AUS],4,33.9%,36.4%,12.2%,3.0%,27.7%,45.1%,15.4%,5.9,2.0,73.5,76.5,Adam Walton[AUS],4,37.5%,6,16,0.41,2.0,4.0,0.75,1.5,71.4%,15,21,0.54,2.6,5.3,0.75,1.5,Adam Walton[AUS],4,0.99,475,50.3%,1,0-1,0.0%,12.5%,8,4-4,50.0%,78,39-39,50.0%,1:27,43.5,44.0
90,James Duckworth[AUS],9,5-4,55.6%,67.1%,65.2%,61,10.2%,15,2.5%,6.2%,59.8%,76.3%,53.5%,57.1%,86.0%,6.4,2.1,James Duckworth[AUS],9,33.0%,36.7%,16.7%,4.0%,24.0%,52.4%,15.8%,6.1,2.0,139.0,116.7,James Duckworth[AUS],9,36.6%,15,41,0.43,2.2,4.6,0.79,1.7,77.6%,45,58,0.62,3.1,6.4,0.68,1.4,James Duckworth[AUS],9,1.00,1180,50.3%,4,3-1,75.0%,21.1%,19,11-8,57.9%,188,95-93,50.5%,1:24,39.8,38.4
91,Cameron Norrie[GBR],14,5-9,35.7%,65.6%,64.4%,85,7.4%,26,2.3%,6.9%,66.9%,72.0%,52.6%,56.5%,81.7%,6.5,2.2,Cameron Norrie[GBR],14,31.4%,33.6%,12.6%,2.9%,26.1%,42.9%,13.1%,6.4,2.0,54.5,60.0,Cameron Norrie[GBR],14,30.3%,23,76,0.43,2.2,5.4,0.68,1.6,65.2%,60,92,0.53,2.7,6.6,0.94,2.3,Cameron Norrie[GBR],14,0.91,2264,48.6%,12,4-8,33.3%,35.3%,34,12-22,35.3%,350,166-184,47.4%,1:55,47.4,42.7
92,Vit Kopriva[CZE],4,0-4,0.0%,55.1%,55.8%,10,3.7%,11,4.0%,10.7%,62.1%,64.5%,39.8%,44.6%,59.1%,6.2,2.8,Vit Kopriva[CZE],4,35.7%,36.6%,6.1%,2.1%,26.5%,54.9%,23.4%,6.0,2.1,58.5,76.3,Vit Kopriva[CZE],4,57.9%,11,19,0.40,2.1,4.8,1.22,2.8,40.0%,12,30,0.68,3.3,7.5,2.00,4.5,Vit Kopriva[CZE],4,0.80,552,45.3%,2,0-2,0.0%,22.2%,9,1-8,11.1%,91,37-54,40.7%,1:44,46.2,45.2
93,Jesper De Jong[NED],2,0-2,0.0%,61.7%,61.7%,8,6.0%,5,3.8%,7.7%,51.1%,77.9%,44.6%,48.3%,73.7%,7.0,2.7,Jesper De Jong[NED],2,24.6%,24.4%,21.1%,7.0%,11.4%,45.5%,0.0%,6.0,1.5,156.5,156.5,Jesper De Jong[NED],2,0.0%,0,1,0.05,0.3,0.5,0.00,0.0,61.5%,8,13,0.68,3.3,6.5,1.25,2.5,Jesper De Jong[NED],2,0.64,247,44.5%,1,0-1,0.0%,25.0%,4,0-4,0.0%,38,14-24,36.8%,1:30,44.8,43.5
94,Reilly Opelka[USA],4,2-2,50.0%,67.4%,63.1%,56,19.2%,13,4.5%,11.8%,62.2%,81.2%,44.5%,50.5%,79.2%,6.1,2.0,Reilly Opelka[USA],4,31.4%,31.3%,7.7%,3.7%,21.9%,49.5%,13.3%,6.0,1.9,57.5,56.5,Reilly Opelka[USA],4,25.0%,6,24,0.53,2.4,6.0,0.60,1.5,61.5%,16,26,0.54,2.6,6.5,1.00,2.5,Reilly Opelka[USA],4,0.96,562,50.0%,2,2-0,100.0%,20.0%,10,5-5,50.0%,93,44-49,47.3%,1:39,39.4,42.1
95,Luca Nardi[ITA],5,2-3,40.0%,59.1%,61.6%,15,3.4%,27,6.1%,18.5%,66.8%,64.3%,48.6%,59.7%,73.0%,7.0,2.9,Luca Nardi[ITA],5,36.1%,35.5%,4.3%,3.3%,27.4%,51.0%,20.3%,6.6,2.4,67.0,60.2,Luca Nardi[ITA],5,34.2%,13,38,0.59,2.9,7.6,1.00,2.6,64.6%,31,48,0.76,3.7,9.6,1.31,3.4,Luca Nardi[ITA],5,0.88,861,47.9%,2,1-1,50.0%,15.4%,13,6-7,46.2%,127,59-68,46.5%,2:11,50.5,45.8
96,Mackenzie Mcdonald[USA],6,3-3,50.0%,54.9%,56.2%,13,3.3%,19,4.8%,14.5%,66.8%,62.5%,39.7%,46.4%,59.7%,6.4,2.9,Mackenzie Mcdonald[USA],6,41.9%,43.2%,8.9%,4.6%,30.7%,59.2%,31.7%,5.9,2.5,64.5,69.8,Mackenzie Mcdonald[USA],6,47.6%,20,42,0.67,3.0,7.0,1.43,3.3,46.8%,22,47,0.76,3.4,7.8,1.79,4.2,Mackenzie Mcdonald[USA],6,0.93,767,48.6%,1,1-0,100.0%,7.1%,14,6-8,42.9%,125,57-68,45.6%,1:31,38.8,42.5
97,Alexander Shevchenko[KAZ],18,10-8,55.6%,61.0%,59.6%,114,7.8%,44,3.0%,7.5%,59.9%,68.7%,49.5%,53.5%,74.4%,6.6,2.6,Alexander Shevchenko[KAZ],18,38.7%,38.7%,4.5%,2.8%,31.6%,50.8%,23.2%,6.7,2.6,90.0,102.4,Alexander Shevchenko[KAZ],18,41.1%,51,124,0.56,2.8,6.9,1.16,2.8,57.9%,77,133,0.61,3.0,7.4,1.27,3.1,Alexander Shevchenko[KAZ],18,0.99,2920,49.8%,9,8-1,88.9%,20.5%,44,24-20,54.5%,439,214-225,48.7%,1:48,44.3,40.0
98,Pablo Carreno Busta[ESP],5,2-3,40.0%,64.6%,64.2%,20,5.7%,9,2.6%,6.8%,62.0%,72.4%,51.9%,55.6%,78.2%,6.4,2.3,Pablo Carreno Busta[ESP],5,35.2%,37.5%,9.3%,1.9%,27.0%,44.9%,23.6%,5.8,2.1,60.0,43.2,Pablo Carreno Busta[ESP],5,50.0%,13,26,0.47,2.2,5.2,1.08,2.6,58.6%,17,29,0.53,2.4,5.8,1.00,2.4,Pablo Carreno Busta[ESP],5,0.99,671,50.5%,2,0-2,0.0%,16.7%,12,6-6,50.0%,110,56-54,50.9%,1:36,39.8,42.7
99,Mariano Navone[ARG],14,5-9,35.7%,58.1%,57.7%,41,4.7%,24,2.7%,7.5%,63.9%,64.8%,46.2%,50.0%,67.9%,6.3,2.6,Mariano Navone[ARG],14,37.4%,37.9%,5.2%,2.3%,31.1%,47.7%,21.1%,6.5,2.4,70.5,94.9,Mariano Navone[ARG],14,42.3%,30,71,0.50,2.3,5.1,0.97,2.1,53.6%,52,97,0.69,3.1,6.9,1.45,3.2,Mariano Navone[ARG],14,0.89,1799,47.5%,3,1-2,33.3%,9.7%,31,11-20,35.5%,282,125-157,44.3%,1:30,40.8,42.2
